日期,成分股代码,成分股名称,权重(%)
2026-06-30,300308.SZ,中际旭创,5.75150000
2026-06-30,300750.SZ,宁德时代,5.36400000
2026-06-30,300502.SZ,新易盛,3.95470000
2026-06-30,000333.SZ,美的集团,1.90790000
2026-06-30,002371.SZ,北方华创,1.86010000
2026-06-30,002384.SZ,东山精密,1.72840000
2026-06-30,002475.SZ,立讯精密,1.72310000
2026-06-30,000725.SZ,京东方A,1.47760000
2026-06-30,300059.SZ,东方财富,1.36620000
2026-06-30,300274.SZ,阳光电源,1.22820000
2026-06-30,300476.SZ,胜宏科技,1.10380000
2026-06-30,300408.SZ,三环集团,1.09030000
2026-06-30,002463.SZ,沪电股份,1.08340000
2026-06-30,002594.SZ,比亚迪,1.05610000
2026-06-30,300394.SZ,天孚通信,0.98580000
2026-06-30,301308.SZ,江波龙,0.86040000
2026-06-30,000651.SZ,格力电器,0.83820000
2026-06-30,000988.SZ,华工科技,0.81050000
2026-06-30,300604.SZ,长川科技,0.80990000
2026-06-30,001309.SZ,德明利,0.73550000
2026-06-30,000338.SZ,潍柴动力,0.71680000
2026-06-30,000858.SZ,五粮液,0.69840000
2026-06-30,300124.SZ,汇川技术,0.69540000
2026-06-30,002415.SZ,海康威视,0.65770000
2026-06-30,002281.SZ,光迅科技,0.65290000
2026-06-30,002008.SZ,大族激光,0.62420000
2026-06-30,000063.SZ,中兴通讯,0.59900000
2026-06-30,002916.SZ,深南电路,0.58860000
2026-06-30,000100.SZ,TCL科技,0.58200000
2026-06-30,300857.SZ,协创数据,0.56340000
2026-06-30,300433.SZ,蓝思科技,0.54330000
2026-06-30,002142.SZ,宁波银行,0.52760000
2026-06-30,300475.SZ,香农芯创,0.52580000
2026-06-30,000792.SZ,盐湖股份,0.52080000
2026-06-30,002028.SZ,思源电气,0.51630000
2026-06-30,300136.SZ,信维通信,0.49890000
2026-06-30,002050.SZ,三花智控,0.48970000
2026-06-30,300014.SZ,亿纬锂能,0.48500000
2026-06-30,002353.SZ,杰瑞股份,0.47210000
2026-06-30,002156.SZ,通富微电,0.46410000
2026-06-30,300223.SZ,北京君正,0.46260000
2026-06-30,000657.SZ,中钨高新,0.46170000
2026-06-30,300285.SZ,国瓷材料,0.45380000
2026-06-30,002714.SZ,牧原股份,0.45110000
2026-06-30,000001.SZ,平安银行,0.44240000
2026-06-30,300760.SZ,迈瑞医疗,0.43030000
2026-06-30,002602.SZ,世纪华通,0.42130000
2026-06-30,002230.SZ,科大讯飞,0.41150000
2026-06-30,002436.SZ,兴森科技,0.39880000
2026-06-30,300666.SZ,江丰电子,0.39700000
2026-06-30,002352.SZ,顺丰控股,0.38920000
2026-06-30,300054.SZ,鼎龙股份,0.38230000
2026-06-30,002460.SZ,赣锋锂业,0.38140000
2026-06-30,000977.SZ,浪潮信息,0.37360000
2026-06-30,002709.SZ,天赐材料,0.37020000
2026-06-30,000776.SZ,广发证券,0.36850000
2026-06-30,002938.SZ,鹏鼎控股,0.35950000
2026-06-30,300033.SZ,同花顺,0.35940000
2026-06-30,000021.SZ,深科技,0.35880000
2026-06-30,002851.SZ,麦格米特,0.35840000
2026-06-30,300498.SZ,温氏股份,0.35700000
2026-06-30,000425.SZ,徐工机械,0.35560000
2026-06-30,002428.SZ,云南锗业,0.33860000
2026-06-30,300757.SZ,罗博特科,0.33610000
2026-06-30,300548.SZ,长芯博创,0.33240000
2026-06-30,002466.SZ,天齐锂业,0.32770000
2026-06-30,002080.SZ,中材科技,0.32390000
2026-06-30,002409.SZ,雅克科技,0.32220000
2026-06-30,000938.SZ,紫光股份,0.32060000
2026-06-30,002202.SZ,金风科技,0.32060000
2026-06-30,300567.SZ,精测电子,0.32030000
2026-06-30,000636.SZ,风华高科,0.31740000
2026-06-30,300661.SZ,圣邦股份,0.31030000
2026-06-30,002837.SZ,英维克,0.30750000
2026-06-30,002185.SZ,华天科技,0.30510000
2026-06-30,000568.SZ,泸州老窖,0.30180000
2026-06-30,002049.SZ,紫光国微,0.30090000
2026-06-30,300442.SZ,润泽科技,0.30000000
2026-06-30,300395.SZ,菲利华,0.29760000
2026-06-30,002484.SZ,江海股份,0.29750000
2026-06-30,002241.SZ,歌尔股份,0.29590000
2026-06-30,002600.SZ,领益智造,0.28620000
2026-06-30,300346.SZ,南大光电,0.28290000
2026-06-30,300390.SZ,天华新能,0.27790000
2026-06-30,002179.SZ,中航光电,0.27450000
2026-06-30,002407.SZ,多氟多,0.27400000
2026-06-30,301526.SZ,国际复材,0.27010000
2026-06-30,002138.SZ,顺络电子,0.26600000
2026-06-30,000408.SZ,藏格矿业,0.26090000
2026-06-30,300058.SZ,蓝色光标,0.25810000
2026-06-30,300620.SZ,光库科技,0.25680000
2026-06-30,002027.SZ,分众传媒,0.25410000
2026-06-30,002625.SZ,光启技术,0.25370000
2026-06-30,000630.SZ,铜陵有色,0.25030000
2026-06-30,000807.SZ,云铝股份,0.23980000
2026-06-30,300672.SZ,国科微,0.23830000
2026-06-30,002273.SZ,水晶光电,0.23700000
2026-06-30,300373.SZ,扬杰科技,0.23620000
2026-06-30,300037.SZ,新宙邦,0.23460000
2026-06-30,300450.SZ,先导智能,0.23280000
2026-06-30,002422.SZ,科伦药业,0.23010000
2026-06-30,300751.SZ,迈为股份,0.22940000
2026-06-30,000426.SZ,兴业银锡,0.22930000
2026-06-30,002001.SZ,新和成,0.22810000
2026-06-30,301511.SZ,德福科技,0.22480000
2026-06-30,000960.SZ,锡业股份,0.21160000
2026-06-30,002648.SZ,卫星化学,0.21150000
2026-06-30,300570.SZ,太辰光,0.20650000
2026-06-30,002812.SZ,恩捷股份,0.20390000
2026-06-30,301217.SZ,铜冠铜箔,0.20390000
2026-06-30,002126.SZ,银轮股份,0.20100000
2026-06-30,000066.SZ,中国长城,0.19840000
2026-06-30,300782.SZ,卓胜微,0.19770000
2026-06-30,000831.SZ,中国稀土,0.19680000
2026-06-30,001389.SZ,广合科技,0.19420000
2026-06-30,002738.SZ,中矿资源,0.19320000
2026-06-30,300316.SZ,晶盛机电,0.19230000
2026-06-30,300015.SZ,爱尔眼科,0.19210000
2026-06-30,000166.SZ,申万宏源,0.19160000
2026-06-30,301377.SZ,鼎泰高科,0.18950000
2026-06-30,002222.SZ,福晶科技,0.18950000
2026-06-30,002850.SZ,科达利,0.18800000
2026-06-30,300418.SZ,昆仑万维,0.18570000
2026-06-30,000538.SZ,云南白药,0.18410000
2026-06-30,002129.SZ,TCL中环,0.18350000
2026-06-30,300803.SZ,指南针,0.18060000
2026-06-30,000625.SZ,长安汽车,0.17860000
2026-06-30,002195.SZ,岩山科技,0.17860000
2026-06-30,000157.SZ,中联重科,0.17700000
2026-06-30,002311.SZ,海大集团,0.17650000
2026-06-30,301358.SZ,湖南裕能,0.17620000
2026-06-30,002821.SZ,凯莱英,0.17330000
2026-06-30,000933.SZ,神火股份,0.17290000
2026-06-30,002532.SZ,天山铝业,0.16970000
2026-06-30,002558.SZ,巨人网络,0.16960000
2026-06-30,002203.SZ,海亮股份,0.16550000
2026-06-30,002340.SZ,格林美,0.16550000
2026-06-30,300776.SZ,帝尔激光,0.16490000
2026-06-30,002240.SZ,盛新锂能,0.16370000
2026-06-30,002236.SZ,大华股份,0.16230000
2026-06-30,002074.SZ,国轩高科,0.15570000
2026-06-30,002261.SZ,拓维信息,0.15530000
2026-06-30,002456.SZ,欧菲光,0.15440000
