日期,成分股代码,成分股名称,权重(%)
2026-06-30,002230.SZ,科大讯飞,10.14000000
2026-06-30,300033.SZ,同花顺,9.37400000
2026-06-30,688111.SH,金山办公,6.37700000
2026-06-30,002261.SZ,拓维信息,4.55900000
2026-06-30,300803.SZ,指南针,4.33300000
2026-06-30,600570.SH,恒生电子,4.14700000
2026-06-30,300339.SZ,润和软件,3.96300000
2026-06-30,601360.SH,三六零,3.92900000
2026-06-30,300454.SZ,深信服,3.21800000
2026-06-30,300496.SZ,中科创达,2.94900000
2026-06-30,600588.SH,用友网络,2.43200000
2026-06-30,688568.SH,中科星图,2.16500000
2026-06-30,300166.SZ,东方国信,2.08400000
2026-06-30,600536.SH,中国软件,2.03600000
2026-06-30,002405.SZ,四维图新,1.98200000
2026-06-30,600845.SH,宝信软件,1.84500000
2026-06-30,688692.SH,达梦数据,1.78700000
2026-06-30,002410.SZ,广联达,1.74200000
2026-06-30,688615.SH,合合信息,1.71800000
2026-06-30,300468.SZ,四方精创,1.44000000
2026-06-30,601519.SH,大智慧,1.33100000
2026-06-30,688318.SH,财富趋势,1.32100000
2026-06-30,300687.SZ,赛意信息,1.30900000
2026-06-30,688031.SH,星环科技,1.26200000
2026-06-30,300229.SZ,拓尔思,1.24800000
2026-06-30,002439.SZ,启明星辰,1.18800000
2026-06-30,300113.SZ,顺网科技,1.11000000
2026-06-30,688088.SH,虹软科技,1.10600000
2026-06-30,300674.SZ,宇信科技,1.09500000
2026-06-30,300624.SZ,万兴科技,1.03700000
2026-06-30,300378.SZ,鼎捷数智,1.01300000
2026-06-30,002063.SZ,远光软件,1.01000000
2026-06-30,600446.SH,金证股份,0.97900000
2026-06-30,300682.SZ,朗新科技,0.96500000
2026-06-30,603927.SH,中科软,0.95500000
2026-06-30,600271.SH,航天信息,0.94500000
2026-06-30,300348.SZ,长亮科技,0.92500000
2026-06-30,002212.SZ,天融信,0.91100000
2026-06-30,000555.SZ,神州信息,0.90900000
2026-06-30,600718.SH,东软集团,0.89500000
2026-06-30,688083.SH,中望软件,0.85200000
2026-06-30,002153.SZ,石基信息,0.76500000
2026-06-30,603039.SH,泛微网络,0.71700000
2026-06-30,300634.SZ,彩讯股份,0.68500000
2026-06-30,002987.SZ,京北方,0.65400000
2026-06-30,603171.SH,税友股份,0.62800000
2026-06-30,300188.SZ,国投智能,0.62300000
2026-06-30,300525.SZ,博思软件,0.58300000
2026-06-30,688631.SH,莱斯信息,0.39600000
2026-06-30,920799.BJ,艾融软件,0.36300000
