日期,成分股代码,成分股名称,权重(%)
2026-06-30,603929.SH,亚翔集成,1.51400000
2026-06-30,600549.SH,厦门钨业,1.50500000
2026-06-30,601958.SH,金钼股份,1.40800000
2026-06-30,002831.SZ,裕同科技,1.35200000
2026-06-30,603156.SH,养元饮品,1.31400000
2026-06-30,002768.SZ,国恩股份,1.29600000
2026-06-30,601872.SH,招商轮船,1.29400000
2026-06-30,002056.SZ,横店东磁,1.19800000
2026-06-30,002415.SZ,海康威视,1.17600000
2026-06-30,603444.SH,吉比特,1.15100000
2026-06-30,002833.SZ,弘亚数控,1.12100000
2026-06-30,300181.SZ,佐力药业,1.11500000
2026-06-30,603565.SH,中谷物流,1.10600000
2026-06-30,000915.SZ,华特达因,1.10500000
2026-06-30,000739.SZ,普洛药业,1.09500000
2026-06-30,600096.SH,云天化,1.09400000
2026-06-30,605117.SH,德业股份,1.08200000
2026-06-30,002353.SZ,杰瑞股份,1.07900000
2026-06-30,601319.SH,中国人保,1.07800000
2026-06-30,600211.SH,西藏药业,1.07000000
2026-06-30,300453.SZ,三鑫医疗,1.06900000
2026-06-30,300724.SZ,捷佳伟创,1.06100000
2026-06-30,600690.SH,海尔智家,1.05400000
2026-06-30,002555.SZ,三七互娱,1.05000000
2026-06-30,002690.SZ,美亚光电,1.01900000
2026-06-30,002895.SZ,川恒股份,1.01500000
2026-06-30,000902.SZ,新洋丰,1.01400000
2026-06-30,600210.SH,紫江企业,1.00900000
2026-06-30,600329.SH,达仁堂,1.00700000
2026-06-30,000513.SZ,丽珠集团,1.00700000
2026-06-30,600900.SH,长江电力,1.00200000
2026-06-30,002078.SZ,太阳纸业,1.00100000
2026-06-30,600729.SH,重百集团,0.99700000
2026-06-30,002142.SZ,宁波银行,0.99700000
2026-06-30,600461.SH,洪城环境,0.99500000
2026-06-30,300628.SZ,亿联网络,0.99300000
2026-06-30,300770.SZ,新媒股份,0.99300000
2026-06-30,000848.SZ,承德露露,0.99300000
2026-06-30,605599.SH,菜百股份,0.99200000
2026-06-30,603233.SH,大参林,0.99100000
2026-06-30,000708.SZ,中信特钢,0.98900000
2026-06-30,600660.SH,福耀玻璃,0.98800000
2026-06-30,600285.SH,羚锐制药,0.98500000
2026-06-30,002533.SZ,金杯电工,0.98400000
2026-06-30,600887.SH,伊利股份,0.98400000
2026-06-30,600919.SH,江苏银行,0.98100000
2026-06-30,600233.SH,圆通速递,0.97800000
2026-06-30,603998.SH,方盛制药,0.97500000
2026-06-30,000999.SZ,华润三九,0.97300000
2026-06-30,601838.SH,成都银行,0.97200000
2026-06-30,601168.SH,西部矿业,0.97200000
2026-06-30,002867.SZ,周大生,0.97100000
2026-06-30,601939.SH,建设银行,0.97100000
2026-06-30,601126.SH,四方股份,0.96900000
2026-06-30,601900.SH,南方传媒,0.96700000
2026-06-30,000895.SZ,双汇发展,0.96600000
2026-06-30,600039.SH,四川路桥,0.96400000
2026-06-30,601128.SH,常熟银行,0.96400000
2026-06-30,601318.SH,中国平安,0.96300000
2026-06-30,000423.SZ,东阿阿胶,0.96200000
2026-06-30,603899.SH,晨光股份,0.96200000
2026-06-30,600036.SH,招商银行,0.96000000
2026-06-30,603529.SH,爱玛科技,0.95800000
2026-06-30,603699.SH,纽威股份,0.95700000
2026-06-30,002027.SZ,分众传媒,0.95300000
2026-06-30,601601.SH,中国太保,0.95200000
2026-06-30,601577.SH,长沙银行,0.95200000
2026-06-30,600323.SH,瀚蓝环境,0.94900000
2026-06-30,000333.SZ,美的集团,0.94900000
2026-06-30,002043.SZ,兔宝宝,0.93900000
2026-06-30,300979.SZ,华利集团,0.93900000
2026-06-30,600901.SH,江苏金租,0.93700000
2026-06-30,600926.SH,杭州银行,0.93300000
2026-06-30,000700.SZ,模塑科技,0.93100000
2026-06-30,002508.SZ,老板电器,0.93000000
2026-06-30,603611.SH,诺力股份,0.92800000
2026-06-30,601009.SH,南京银行,0.92500000
2026-06-30,603013.SH,亚普股份,0.92200000
2026-06-30,002372.SZ,伟星新材,0.92000000
2026-06-30,601919.SH,中远海控,0.91900000
2026-06-30,600066.SH,宇通客车,0.91600000
2026-06-30,603939.SH,益丰药房,0.91400000
2026-06-30,600710.SH,苏美达,0.91300000
2026-06-30,000543.SZ,皖能电力,0.90600000
2026-06-30,600853.SH,龙建股份,0.90500000
2026-06-30,600989.SH,宝丰能源,0.89700000
2026-06-30,600750.SH,华润江中,0.88500000
2026-06-30,000807.SZ,云铝股份,0.87300000
2026-06-30,000975.SZ,山金国际,0.87200000
2026-06-30,603871.SH,嘉友国际,0.87200000
2026-06-30,600803.SH,新奥股份,0.86800000
2026-06-30,600132.SH,重庆啤酒,0.85900000
2026-06-30,603816.SH,顾家家居,0.84700000
2026-06-30,002128.SZ,电投能源,0.84200000
2026-06-30,600546.SH,山煤国际,0.83500000
2026-06-30,600873.SH,梅花生物,0.83200000
2026-06-30,601717.SH,中创智领,0.82900000
2026-06-30,000933.SZ,神火股份,0.82500000
2026-06-30,601088.SH,中国神华,0.80100000
2026-06-30,600598.SH,北大荒,0.79900000
