日期,成分股代码,成分股名称,权重(%)
2026-06-30,300308.SZ,中际旭创,3.57800000
2026-06-30,300750.SZ,宁德时代,2.62600000
2026-06-30,300502.SZ,新易盛,2.13800000
2026-06-30,600519.SH,贵州茅台,1.87200000
2026-06-30,603986.SH,兆易创新,1.37500000
2026-06-30,601318.SH,中国平安,1.28600000
2026-06-30,688256.SH,寒武纪,1.26600000
2026-06-30,600036.SH,招商银行,1.11000000
2026-06-30,601899.SH,紫金矿业,1.04700000
2026-06-30,002371.SZ,北方华创,0.96700000
2026-06-30,000333.SZ,美的集团,0.92800000
2026-06-30,002475.SZ,立讯精密,0.90700000
2026-06-30,688008.SH,澜起科技,0.89700000
2026-06-30,688012.SH,中微公司,0.88700000
2026-06-30,688041.SH,海光信息,0.87000000
2026-06-30,002384.SZ,东山精密,0.85000000
2026-06-30,600900.SH,长江电力,0.81800000
2026-06-30,688981.SH,中芯国际,0.81700000
2026-06-30,000725.SZ,京东方A,0.79700000
2026-06-30,603259.SH,药明康德,0.77800000
2026-06-30,601138.SH,工业富联,0.72300000
2026-06-30,600030.SH,中信证券,0.70800000
2026-06-30,601166.SH,兴业银行,0.70800000
2026-06-30,300059.SZ,东方财富,0.65200000
2026-06-30,600183.SH,生益科技,0.63800000
2026-06-30,600276.SH,恒瑞医药,0.58700000
2026-06-30,300274.SZ,阳光电源,0.58300000
2026-06-30,601398.SH,工商银行,0.57800000
2026-06-30,300408.SZ,三环集团,0.56600000
2026-06-30,002594.SZ,比亚迪,0.54700000
2026-06-30,300476.SZ,胜宏科技,0.53400000
2026-06-30,002463.SZ,沪电股份,0.52000000
2026-06-30,601211.SH,国泰海通,0.51900000
2026-06-30,300394.SZ,天孚通信,0.50000000
2026-06-30,688498.SH,源杰科技,0.47500000
2026-06-30,000988.SZ,华工科技,0.46900000
2026-06-30,301308.SZ,江波龙,0.45100000
2026-06-30,600176.SH,中国巨石,0.44200000
2026-06-30,601288.SH,农业银行,0.44100000
2026-06-30,601328.SH,交通银行,0.43300000
2026-06-30,000651.SZ,格力电器,0.42400000
2026-06-30,600522.SH,中天科技,0.41900000
2026-06-30,688072.SH,拓荆科技,0.41600000
2026-06-30,600919.SH,江苏银行,0.40000000
2026-06-30,603019.SH,中科曙光,0.39600000
2026-06-30,688521.SH,芯原股份,0.39400000
2026-06-30,603993.SH,洛阳钼业,0.38700000
2026-06-30,600150.SH,中国船舶,0.38500000
2026-06-30,600887.SH,伊利股份,0.38300000
2026-06-30,300604.SZ,长川科技,0.38300000
2026-06-30,001309.SZ,德明利,0.37800000
2026-06-30,600584.SH,长电科技,0.37400000
2026-06-30,000338.SZ,潍柴动力,0.37000000
2026-06-30,000858.SZ,五粮液,0.36300000
2026-06-30,688347.SH,华虹宏力,0.34600000
2026-06-30,601816.SH,京沪高铁,0.33600000
2026-06-30,600309.SH,万华化学,0.32500000
2026-06-30,688120.SH,华海清科,0.32200000
2026-06-30,300124.SZ,汇川技术,0.31800000
2026-06-30,002415.SZ,海康威视,0.31700000
2026-06-30,002916.SZ,深南电路,0.31500000
2026-06-30,002281.SZ,光迅科技,0.31400000
2026-06-30,002008.SZ,大族激光,0.31200000
2026-06-30,600111.SH,北方稀土,0.30700000
2026-06-30,000100.SZ,TCL科技,0.30600000
2026-06-30,601688.SH,华泰证券,0.30500000
2026-06-30,000063.SZ,中兴通讯,0.29500000
2026-06-30,300857.SZ,协创数据,0.29400000
2026-06-30,300136.SZ,信维通信,0.29100000
2026-06-30,600000.SH,浦发银行,0.29000000
2026-06-30,600089.SH,特变电工,0.28700000
2026-06-30,601857.SH,中国石油,0.28400000
2026-06-30,002028.SZ,思源电气,0.27200000
2026-06-30,601088.SH,中国神华,0.27100000
2026-06-30,300433.SZ,蓝思科技,0.27000000
2026-06-30,688361.SH,中科飞测,0.26600000
2026-06-30,600031.SH,三一重工,0.25900000
2026-06-30,300014.SZ,亿纬锂能,0.25000000
2026-06-30,300475.SZ,香农芯创,0.24900000
2026-06-30,002142.SZ,宁波银行,0.24800000
2026-06-30,002050.SZ,三花智控,0.24800000
2026-06-30,601601.SH,中国太保,0.24700000
2026-06-30,000001.SZ,平安银行,0.24600000
2026-06-30,300223.SZ,北京君正,0.24300000
2026-06-30,000792.SZ,盐湖股份,0.24200000
2026-06-30,002714.SZ,牧原股份,0.24100000
2026-06-30,600549.SH,厦门钨业,0.23900000
2026-06-30,002353.SZ,杰瑞股份,0.23700000
2026-06-30,600406.SH,国电南瑞,0.23200000
2026-06-30,601668.SH,中国建筑,0.22600000
2026-06-30,000657.SZ,中钨高新,0.22000000
2026-06-30,002436.SZ,兴森科技,0.21900000
2026-06-30,601229.SH,上海银行,0.21800000
2026-06-30,002602.SZ,世纪华通,0.21000000
2026-06-30,601919.SH,中远海控,0.21000000
2026-06-30,300760.SZ,迈瑞医疗,0.20800000
2026-06-30,300285.SZ,国瓷材料,0.20800000
2026-06-30,601988.SH,中国银行,0.20700000
2026-06-30,601939.SH,建设银行,0.20600000
2026-06-30,600660.SH,福耀玻璃,0.20400000
2026-06-30,300054.SZ,鼎龙股份,0.20400000
2026-06-30,601728.SH,中国电信,0.20400000
2026-06-30,603501.SH,豪威集团,0.20300000
