日期,成分股代码,成分股名称,权重(%)
2026-06-30,688766.SH,普冉股份,3.80800000
2026-06-30,688200.SH,华峰测控,3.53400000
2026-06-30,688037.SH,芯源微,3.39400000
2026-06-30,688019.SH,安集科技,2.96100000
2026-06-30,688313.SH,仕佳光子,2.80000000
2026-06-30,688002.SH,睿创微纳,2.78700000
2026-06-30,688409.SH,富创精密,2.69700000
2026-06-30,688146.SH,中船特气,2.66400000
2026-06-30,688627.SH,精智达,2.58100000
2026-06-30,688017.SH,绿的谐波,2.57000000
2026-06-30,688630.SH,芯碁微装,2.42800000
2026-06-30,688172.SH,燕东微,2.29000000
2026-06-30,688167.SH,炬光科技,2.20900000
2026-06-30,688519.SH,南亚新材,2.14200000
2026-06-30,688141.SH,杰华特,1.98800000
2026-06-30,688548.SH,广钢气体,1.97700000
2026-06-30,688234.SH,天岳先进,1.78700000
2026-06-30,688536.SH,思瑞浦,1.68700000
2026-06-30,688629.SH,华丰科技,1.65700000
2026-06-30,688052.SH,纳芯微,1.57600000
2026-06-30,688411.SH,海博思创,1.52800000
2026-06-30,688147.SH,微导纳米,1.44100000
2026-06-30,688235.SH,百济神州,1.40400000
2026-06-30,688387.SH,信科移动,1.30000000
2026-06-30,688123.SH,聚辰股份,1.29500000
2026-06-30,688385.SH,复旦微电,1.29000000
2026-06-30,688322.SH,奥比中光,1.25500000
2026-06-30,688301.SH,奕瑞科技,1.23100000
2026-06-30,688195.SH,腾景科技,1.17000000
2026-06-30,688676.SH,金盘科技,1.11900000
2026-06-30,688205.SH,德科立,1.11200000
2026-06-30,688331.SH,荣昌生物,1.11100000
2026-06-30,688333.SH,铂力特,1.07700000
2026-06-30,688549.SH,中巨芯,1.04300000
2026-06-30,688266.SH,泽璟制药,1.03600000
2026-06-30,688343.SH,云天励飞,0.98500000
2026-06-30,688390.SH,固德威,0.88500000
2026-06-30,688102.SH,斯瑞新材,0.88300000
2026-06-30,688180.SH,君实生物,0.87000000
2026-06-30,688018.SH,乐鑫科技,0.86200000
2026-06-30,688484.SH,南芯科技,0.81100000
2026-06-30,688449.SH,联芸科技,0.76100000
2026-06-30,688400.SH,凌云光,0.76000000
2026-06-30,688772.SH,珠海冠宇,0.74600000
2026-06-30,688005.SH,容百科技,0.73400000
2026-06-30,688432.SH,有研硅,0.71900000
2026-06-30,688502.SH,茂莱光学,0.70200000
2026-06-30,688433.SH,华曙高科,0.68200000
2026-06-30,688097.SH,博众精工,0.67500000
2026-06-30,688116.SH,天奈科技,0.67100000
2026-06-30,688692.SH,达梦数据,0.66300000
2026-06-30,688615.SH,合合信息,0.63700000
2026-06-30,688582.SH,芯动联科,0.62600000
2026-06-30,688327.SH,云从科技,0.62100000
2026-06-30,688114.SH,华大智造,0.61200000
2026-06-30,688001.SH,华兴源创,0.58100000
2026-06-30,688208.SH,道通科技,0.56600000
2026-06-30,688248.SH,南网科技,0.56200000
2026-06-30,688352.SH,颀中科技,0.55100000
2026-06-30,688332.SH,中科蓝讯,0.53900000
2026-06-30,688778.SH,厦钨新能,0.52600000
2026-06-30,688295.SH,中复神鹰,0.52200000
2026-06-30,688516.SH,奥特维,0.52000000
2026-06-30,688726.SH,拉普拉斯,0.51300000
2026-06-30,688166.SH,博瑞医药,0.51200000
2026-06-30,688279.SH,峰岹科技,0.50300000
2026-06-30,688318.SH,财富趋势,0.49000000
2026-06-30,688281.SH,华秦科技,0.45900000
2026-06-30,688336.SH,三生国健,0.45600000
2026-06-30,688779.SH,五矿新能,0.45000000
2026-06-30,688063.SH,派能科技,0.43900000
2026-06-30,688278.SH,特宝生物,0.42600000
2026-06-30,688006.SH,杭可科技,0.42300000
2026-06-30,688363.SH,华熙生物,0.41300000
2026-06-30,688798.SH,艾为电子,0.41000000
2026-06-30,688088.SH,虹软科技,0.41000000
2026-06-30,688382.SH,益方生物,0.40000000
2026-06-30,688029.SH,南微医学,0.38800000
2026-06-30,688567.SH,孚能科技,0.36900000
2026-06-30,688612.SH,威迈斯,0.35700000
2026-06-30,688192.SH,迪哲医药,0.35600000
2026-06-30,688709.SH,成都华微,0.34900000
2026-06-30,688349.SH,三一重能,0.34800000
2026-06-30,688584.SH,上海合晶,0.34600000
2026-06-30,688563.SH,航材股份,0.33100000
2026-06-30,688561.SH,奇安信,0.31400000
2026-06-30,688425.SH,铁建重工,0.30800000
2026-06-30,688523.SH,航天环宇,0.30700000
2026-06-30,688708.SH,佳驰科技,0.29200000
2026-06-30,688789.SH,宏华数科,0.27600000
2026-06-30,688068.SH,热景生物,0.26900000
2026-06-30,688153.SH,唯捷创芯,0.26500000
2026-06-30,688520.SH,神州细胞,0.23100000
2026-06-30,688660.SH,电气风电,0.22000000
2026-06-30,688100.SH,威胜信息,0.21600000
2026-06-30,688475.SH,萤石网络,0.20600000
2026-06-30,688326.SH,经纬恒润,0.20400000
2026-06-30,688032.SH,禾迈股份,0.20100000
2026-06-30,688198.SH,佰仁医疗,0.17700000
2026-06-30,688819.SH,天能股份,0.14500000
