日期,成分股代码,成分股名称,权重(%)
2026-06-30,002353.SZ,杰瑞股份,16.06630000
2026-06-30,601857.SH,中国石油,13.28490000
2026-06-30,600938.SH,中国海油,11.61670000
2026-06-30,600028.SH,中国石化,11.43030000
2026-06-30,601872.SH,招商轮船,4.16500000
2026-06-30,600256.SH,广汇能源,3.72910000
2026-06-30,600026.SH,中远海能,3.59000000
2026-06-30,605090.SH,九丰能源,2.48730000
2026-06-30,600803.SH,新奥股份,2.40770000
2026-06-30,601975.SH,招商南油,2.21850000
2026-06-30,600583.SH,海油工程,1.82110000
2026-06-30,603800.SH,洪田股份,1.64500000
2026-06-30,600635.SH,大众公用,1.39040000
2026-06-30,603619.SH,中曼石油,1.27480000
2026-06-30,300435.SZ,中泰股份,1.21310000
2026-06-30,600968.SH,海油发展,1.14000000
2026-06-30,601808.SH,中海油服,1.09060000
2026-06-30,300483.SZ,首华燃气,1.07340000
2026-06-30,600871.SH,石化油服,1.05040000
2026-06-30,600688.SH,上海石化,1.00390000
2026-06-30,603393.SH,新天然气,0.93970000
2026-06-30,603169.SH,兰石重装,0.91520000
2026-06-30,000593.SZ,德龙汇能,0.90090000
2026-06-30,600339.SH,中油工程,0.87470000
2026-06-30,300191.SZ,潜能恒信,0.86880000
2026-06-30,300164.SZ,通源石油,0.76650000
2026-06-30,300228.SZ,富瑞特装,0.74600000
2026-06-30,601139.SH,深圳燃气,0.73080000
2026-06-30,300084.SZ,海默科技,0.70820000
2026-06-30,688377.SH,迪威尔,0.64820000
2026-06-30,600917.SH,重庆燃气,0.58720000
2026-06-30,300332.SZ,天壕能源,0.52920000
2026-06-30,600903.SH,贵州燃气,0.47630000
2026-06-30,002267.SZ,陕天然气,0.47480000
2026-06-30,000968.SZ,蓝焰控股,0.47400000
2026-06-30,603318.SH,水发燃气,0.45980000
2026-06-30,300471.SZ,厚普股份,0.45790000
2026-06-30,000407.SZ,胜利股份,0.44440000
2026-06-30,603036.SH,如通股份,0.42390000
2026-06-30,603209.SH,兴通股份,0.41610000
2026-06-30,000852.SZ,石化机械,0.41110000
2026-06-30,600681.SH,百川能源,0.40090000
2026-06-30,603353.SH,和顺石油,0.39460000
2026-06-30,600956.SH,新天绿能,0.37110000
2026-06-30,000554.SZ,泰山石油,0.37000000
2026-06-30,002911.SZ,佛燃能源,0.33050000
2026-06-30,605368.SH,蓝天燃气,0.32870000
2026-06-30,603173.SH,福斯达,0.31140000
2026-06-30,000096.SZ,广聚能源,0.30030000
2026-06-30,000421.SZ,南京公用,0.24010000
