日期,成分股代码,成分股名称,权重(%)
2026-06-30,688256.SH,寒武纪,10.43900000
2026-06-30,300502.SZ,新易盛,9.60200000
2026-06-30,300308.SZ,中际旭创,8.99500000
2026-06-30,688008.SH,澜起科技,8.58200000
2026-06-30,688041.SH,海光信息,7.16500000
2026-06-30,300857.SZ,协创数据,7.05300000
2026-06-30,603019.SH,中科曙光,5.13100000
2026-06-30,002281.SZ,光迅科技,4.94500000
2026-06-30,300223.SZ,北京君正,4.40200000
2026-06-30,000938.SZ,紫光股份,3.04300000
2026-06-30,000977.SZ,浪潮信息,2.51400000
2026-06-30,300442.SZ,润泽科技,2.28000000
2026-06-30,002415.SZ,海康威视,1.61900000
2026-06-30,002555.SZ,三七互娱,1.46600000
2026-06-30,603083.SH,剑桥科技,1.39600000
2026-06-30,688400.SH,凌云光,1.02000000
2026-06-30,301536.SZ,星宸科技,0.98400000
2026-06-30,002354.SZ,天娱数科,0.97800000
2026-06-30,688111.SH,金山办公,0.95400000
2026-06-30,688169.SH,石头科技,0.93700000
2026-06-30,603893.SH,瑞芯微,0.91400000
2026-06-30,002065.SZ,东华软件,0.86900000
2026-06-30,688158.SH,优刻得,0.79600000
2026-06-30,603444.SH,吉比特,0.78900000
2026-06-30,002230.SZ,科大讯飞,0.78700000
2026-06-30,688327.SH,云从科技,0.75100000
2026-06-30,300383.SZ,光环新网,0.73800000
2026-06-30,300613.SZ,富瀚微,0.72700000
2026-06-30,000681.SZ,视觉中国,0.71400000
2026-06-30,300458.SZ,全志科技,0.70400000
2026-06-30,688047.SH,龙芯中科,0.65700000
2026-06-30,603296.SH,华勤技术,0.62900000
2026-06-30,300738.SZ,奥飞数据,0.62800000
2026-06-30,300002.SZ,神州泰岳,0.61700000
2026-06-30,301316.SZ,慧博云通,0.57500000
2026-06-30,688003.SH,天准科技,0.52400000
2026-06-30,601360.SH,三六零,0.52000000
2026-06-30,002236.SZ,大华股份,0.49400000
2026-06-30,600699.SH,均胜电子,0.48300000
2026-06-30,688018.SH,乐鑫科技,0.40100000
2026-06-30,300454.SZ,深信服,0.38900000
2026-06-30,603881.SH,数据港,0.38000000
2026-06-30,002152.SZ,广电运通,0.37200000
2026-06-30,688787.SH,海天瑞声,0.36700000
2026-06-30,600728.SH,佳都科技,0.35400000
2026-06-30,688561.SH,奇安信,0.33800000
2026-06-30,302132.SZ,中航成飞,0.32500000
2026-06-30,002373.SZ,千方科技,0.30100000
2026-06-30,688365.SH,光云科技,0.20000000
2026-06-30,688475.SH,萤石网络,0.15400000
