日期,成分股代码,成分股名称,权重(%)
2026-06-30,688126.SH,沪硅产业,7.88700000
2026-06-30,688019.SH,安集科技,7.39200000
2026-06-30,688146.SH,中船特气,6.65100000
2026-06-30,688519.SH,南亚新材,5.34700000
2026-06-30,688548.SH,广钢气体,4.93500000
2026-06-30,688234.SH,天岳先进,4.46000000
2026-06-30,688388.SH,嘉元科技,3.47400000
2026-06-30,688122.SH,西部超导,3.41700000
2026-06-30,688503.SH,聚和材料,3.07400000
2026-06-30,688257.SH,新锐股份,3.02400000
2026-06-30,688300.SH,联瑞新材,2.82400000
2026-06-30,688233.SH,神工股份,2.62100000
2026-06-30,688308.SH,欧科亿,2.41800000
2026-06-30,688102.SH,斯瑞新材,2.20500000
2026-06-30,688065.SH,凯赛生物,2.06500000
2026-06-30,688268.SH,华特气体,2.04500000
2026-06-30,688535.SH,华海诚科,1.90600000
2026-06-30,688005.SH,容百科技,1.83200000
2026-06-30,688432.SH,有研硅,1.79400000
2026-06-30,688116.SH,天奈科技,1.67500000
2026-06-30,688059.SH,华锐精密,1.67200000
2026-06-30,688359.SH,三孚新科,1.64100000
2026-06-30,688585.SH,上纬新材,1.60000000
2026-06-30,688106.SH,金宏气体,1.59400000
2026-06-30,688783.SH,西安奕材,1.49600000
2026-06-30,688275.SH,万润新能,1.34700000
2026-06-30,688778.SH,厦钨新能,1.31400000
2026-06-30,688295.SH,中复神鹰,1.30400000
2026-06-30,688690.SH,纳微科技,1.27800000
2026-06-30,688603.SH,天承科技,1.24100000
2026-06-30,688598.SH,金博股份,1.22800000
2026-06-30,688281.SH,华秦科技,1.14700000
2026-06-30,688779.SH,五矿新能,1.12300000
2026-06-30,688353.SH,华盛锂电,1.10700000
2026-06-30,688625.SH,呈和科技,1.06000000
2026-06-30,688563.SH,航材股份,0.82700000
2026-06-30,688371.SH,菲沃泰,0.78200000
2026-06-30,688035.SH,德邦科技,0.78100000
2026-06-30,688386.SH,泛亚微透,0.74900000
2026-06-30,688708.SH,佳驰科技,0.72900000
2026-06-30,688550.SH,瑞联新材,0.72200000
2026-06-30,688231.SH,隆达股份,0.56200000
2026-06-30,688210.SH,统联精密,0.55200000
2026-06-30,688707.SH,振华新材,0.54800000
2026-06-30,688190.SH,云路股份,0.52100000
2026-06-30,688219.SH,会通股份,0.51100000
2026-06-30,688093.SH,世华科技,0.49500000
2026-06-30,688186.SH,广大特材,0.40700000
2026-06-30,688750.SH,金天钛业,0.36800000
2026-06-30,688157.SH,松井股份,0.24700000
