日期,成分股代码,成分股名称,权重(%)
2026-06-30,300033.SZ,同花顺,9.71470000
2026-06-30,300442.SZ,润泽科技,8.10940000
2026-06-30,301396.SZ,宏景科技,5.16970000
2026-06-30,300418.SZ,昆仑万维,5.01890000
2026-06-30,300803.SZ,指南针,4.88060000
2026-06-30,300339.SZ,润和软件,4.13280000
2026-06-30,300017.SZ,网宿科技,4.00640000
2026-06-30,301236.SZ,软通动力,3.75620000
2026-06-30,301269.SZ,华大九天,3.45070000
2026-06-30,300454.SZ,深信服,3.37030000
2026-06-30,300496.SZ,中科创达,3.05370000
2026-06-30,300383.SZ,光环新网,2.50950000
2026-06-30,300170.SZ,汉得信息,2.17850000
2026-06-30,300166.SZ,东方国信,2.12420000
2026-06-30,300738.SZ,奥飞数据,2.10170000
2026-06-30,300002.SZ,神州泰岳,2.06980000
2026-06-30,301095.SZ,广立微,1.86150000
2026-06-30,300253.SZ,卫宁健康,1.67310000
2026-06-30,300459.SZ,汤姆猫,1.58600000
2026-06-30,300469.SZ,信息发展,1.56360000
2026-06-30,300277.SZ,汽轮科技,1.46000000
2026-06-30,300315.SZ,掌趣科技,1.44510000
2026-06-30,300031.SZ,宝通科技,1.41430000
2026-06-30,300229.SZ,拓尔思,1.34890000
2026-06-30,300687.SZ,赛意信息,1.32700000
2026-06-30,300468.SZ,四方精创,1.31010000
2026-06-30,301316.SZ,慧博云通,1.27480000
2026-06-30,300113.SZ,顺网科技,1.20520000
2026-06-30,300674.SZ,宇信科技,1.17130000
2026-06-30,300378.SZ,鼎捷数智,1.14000000
2026-06-30,300846.SZ,首都在线,1.13470000
2026-06-30,300766.SZ,每日互动,1.03580000
2026-06-30,300624.SZ,万兴科技,1.03500000
2026-06-30,300455.SZ,航天智装,1.00160000
2026-06-30,300682.SZ,朗新科技,0.96040000
2026-06-30,300348.SZ,长亮科技,0.86480000
2026-06-30,300872.SZ,天阳科技,0.82990000
2026-06-30,300168.SZ,万达信息,0.76700000
2026-06-30,300075.SZ,数字政通,0.73540000
2026-06-30,300634.SZ,彩讯股份,0.72720000
2026-06-30,300188.SZ,国投智能,0.68650000
2026-06-30,300598.SZ,诚迈科技,0.65950000
2026-06-30,300925.SZ,法本信息,0.65680000
2026-06-30,300678.SZ,中科信息,0.63680000
2026-06-30,300525.SZ,博思软件,0.63450000
2026-06-30,300451.SZ,创业慧康,0.56810000
2026-06-30,300290.SZ,ST荣科,0.49600000
2026-06-30,300768.SZ,迪普科技,0.42960000
2026-06-30,300579.SZ,数字认证,0.37580000
2026-06-30,301153.SZ,中科江南,0.33680000
