日期,成分股代码,成分股名称,权重(%)
2026-06-30,600900.SH,长江电力,10.75700000
2026-06-30,601985.SH,中国核电,9.07200000
2026-06-30,600905.SH,三峡能源,6.47600000
2026-06-30,600795.SH,国电电力,5.08500000
2026-06-30,600011.SH,华能国际,4.07700000
2026-06-30,600886.SH,国投电力,3.90300000
2026-06-30,003816.SZ,中国广核,3.75600000
2026-06-30,600674.SH,川投能源,3.37400000
2026-06-30,601991.SH,大唐发电,3.21500000
2026-06-30,600021.SH,上海电力,2.59600000
2026-06-30,600023.SH,浙能电力,2.58400000
2026-06-30,600027.SH,华电国际,2.15100000
2026-06-30,600642.SH,申能股份,2.08700000
2026-06-30,600025.SH,华能水电,2.02300000
2026-06-30,600930.SH,华电新能,1.94400000
2026-06-30,002015.SZ,协鑫能科,1.94100000
2026-06-30,000958.SZ,电投产融,1.89200000
2026-06-30,000155.SZ,川能动力,1.89100000
2026-06-30,601016.SH,节能风电,1.86000000
2026-06-30,600863.SH,华能蒙电,1.79900000
2026-06-30,000875.SZ,电投绿能,1.59700000
2026-06-30,600578.SH,京能电力,1.58200000
2026-06-30,601778.SH,晶科科技,1.56400000
2026-06-30,000591.SZ,太阳能,1.53500000
2026-06-30,600995.SH,南网储能,1.44000000
2026-06-30,600483.SH,福能股份,1.38400000
2026-06-30,001896.SZ,豫能控股,1.23800000
2026-06-30,600821.SH,金开新能,1.20100000
2026-06-30,600236.SH,桂冠电力,1.18300000
2026-06-30,000883.SZ,湖北能源,1.12000000
2026-06-30,000027.SZ,深圳能源,1.08100000
2026-06-30,000543.SZ,皖能电力,1.04800000
2026-06-30,001286.SZ,陕西能源,0.92900000
2026-06-30,000791.SZ,甘肃能源,0.90300000
2026-06-30,600744.SH,华银电力,0.79700000
2026-06-30,000600.SZ,建投能源,0.77100000
2026-06-30,601619.SH,嘉泽新能,0.76500000
2026-06-30,600098.SH,广州发展,0.75900000
2026-06-30,000539.SZ,粤电力A,0.74000000
2026-06-30,000537.SZ,绿发电力,0.73400000
2026-06-30,600292.SH,电投水电,0.70800000
2026-06-30,000966.SZ,长源电力,0.66700000
2026-06-30,600116.SH,三峡水利,0.65400000
2026-06-30,002608.SZ,江苏国信,0.63700000
2026-06-30,600032.SH,浙江新能,0.62100000
2026-06-30,600575.SH,淮河能源,0.55800000
2026-06-30,600163.SH,中闽能源,0.47900000
2026-06-30,001289.SZ,龙源电力,0.28900000
2026-06-30,603693.SH,江苏新能,0.27400000
2026-06-30,600956.SH,新天绿能,0.26300000
