日期,成分股代码,成分股名称,权重(%)
2026-06-30,688256.SH,寒武纪,8.53500000
2026-06-30,688008.SH,澜起科技,8.36800000
2026-06-30,688012.SH,中微公司,8.27100000
2026-06-30,688041.SH,海光信息,8.10900000
2026-06-30,688981.SH,中芯国际,7.62100000
2026-06-30,688498.SH,源杰科技,4.42400000
2026-06-30,688525.SH,佰维存储,4.39600000
2026-06-30,688072.SH,拓荆科技,3.87800000
2026-06-30,688521.SH,芯原股份,3.67800000
2026-06-30,688347.SH,华虹宏力,3.23000000
2026-06-30,688120.SH,华海清科,3.00300000
2026-06-30,688361.SH,中科飞测,2.48200000
2026-06-30,688766.SH,普冉股份,1.87100000
2026-06-30,688200.SH,华峰测控,1.73600000
2026-06-30,688037.SH,芯源微,1.66800000
2026-06-30,688126.SH,沪硅产业,1.55300000
2026-06-30,688110.SH,东芯股份,1.48600000
2026-06-30,688082.SH,盛美上海,1.47300000
2026-06-30,688019.SH,安集科技,1.45500000
2026-06-30,688249.SH,晶合集成,1.39600000
2026-06-30,688313.SH,仕佳光子,1.37600000
2026-06-30,688002.SH,睿创微纳,1.37000000
2026-06-30,688409.SH,富创精密,1.32500000
2026-06-30,688146.SH,中船特气,1.30900000
2026-06-30,688396.SH,华润微,1.22100000
2026-06-30,688702.SH,盛科通信,1.13000000
2026-06-30,688172.SH,燕东微,1.12500000
2026-06-30,688099.SH,晶晨股份,1.02600000
2026-06-30,688141.SH,杰华特,0.97700000
2026-06-30,688234.SH,天岳先进,0.87800000
2026-06-30,688536.SH,思瑞浦,0.82900000
2026-06-30,688052.SH,纳芯微,0.77400000
2026-06-30,688220.SH,翱捷科技,0.73500000
2026-06-30,688047.SH,龙芯中科,0.73000000
2026-06-30,688213.SH,思特威,0.71000000
2026-06-30,688123.SH,聚辰股份,0.63700000
2026-06-30,688385.SH,复旦微电,0.63400000
2026-06-30,688795.SH,摩尔线程,0.55500000
2026-06-30,688728.SH,格科微,0.51500000
2026-06-30,688608.SH,恒玄科技,0.46500000
2026-06-30,688018.SH,乐鑫科技,0.42400000
2026-06-30,688484.SH,南芯科技,0.39800000
2026-06-30,688802.SH,沐曦股份,0.39000000
2026-06-30,688449.SH,联芸科技,0.37400000
2026-06-30,688582.SH,芯动联科,0.30800000
2026-06-30,688783.SH,西安奕材,0.29400000
2026-06-30,688279.SH,峰岹科技,0.24700000
2026-06-30,688729.SH,屹唐股份,0.23900000
2026-06-30,688798.SH,艾为电子,0.20100000
2026-06-30,688709.SH,成都华微,0.17100000
