日期,成分股代码,成分股名称,权重(%)
2026-06-30,603259.SH,药明康德,12.25800000
2026-06-30,600276.SH,恒瑞医药,10.70600000
2026-06-30,300760.SZ,迈瑞医疗,5.06900000
2026-06-30,688271.SH,联影医疗,3.08200000
2026-06-30,002001.SZ,新和成,2.68900000
2026-06-30,002422.SZ,科伦药业,2.64100000
2026-06-30,000538.SZ,云南白药,2.60200000
2026-06-30,300015.SZ,爱尔眼科,2.37100000
2026-06-30,600436.SH,片仔癀,2.03000000
2026-06-30,002821.SZ,凯莱英,1.99300000
2026-06-30,300759.SZ,康龙化成,1.84200000
2026-06-30,688578.SH,艾力斯,1.81500000
2026-06-30,688235.SH,百济神州,1.80400000
2026-06-30,600196.SH,复星医药,1.75800000
2026-06-30,688301.SH,奕瑞科技,1.58200000
2026-06-30,000963.SZ,华东医药,1.51800000
2026-06-30,688506.SH,百利天恒,1.49500000
2026-06-30,688331.SH,荣昌生物,1.42700000
2026-06-30,002432.SZ,九安医疗,1.41900000
2026-06-30,000661.SZ,长春高新,1.33800000
2026-06-30,688266.SH,泽璟制药,1.33100000
2026-06-30,300142.SZ,沃森生物,1.27900000
2026-06-30,000423.SZ,东阿阿胶,1.25900000
2026-06-30,603087.SH,甘李药业,1.25200000
2026-06-30,002252.SZ,上海莱士,1.23300000
2026-06-30,688180.SH,君实生物,1.11700000
2026-06-30,300677.SZ,英科医疗,1.10500000
2026-06-30,601607.SH,上海医药,1.05800000
2026-06-30,000623.SZ,吉林敖东,1.04400000
2026-06-30,300832.SZ,新产业,1.01600000
2026-06-30,300558.SZ,贝达药业,1.01100000
2026-06-30,600085.SH,同仁堂,0.97600000
2026-06-30,002044.SZ,美年健康,0.97000000
2026-06-30,002223.SZ,鱼跃医疗,0.95000000
2026-06-30,688617.SH,惠泰医疗,0.94900000
2026-06-30,300003.SZ,乐普医疗,0.94100000
2026-06-30,600521.SH,华海药业,0.92900000
2026-06-30,000999.SZ,华润三九,0.92200000
2026-06-30,600332.SH,白云山,0.86700000
2026-06-30,300122.SZ,智飞生物,0.86100000
2026-06-30,002007.SZ,华兰生物,0.82200000
2026-06-30,300896.SZ,爱美客,0.81200000
2026-06-30,688114.SH,华大智造,0.78600000
2026-06-30,002603.SZ,以岭药业,0.77100000
2026-06-30,600998.SH,九州通,0.72800000
2026-06-30,600161.SH,天坛生物,0.70500000
2026-06-30,002262.SZ,恩华药业,0.70400000
2026-06-30,603939.SH,益丰药房,0.67100000
2026-06-30,688166.SH,博瑞医药,0.65800000
2026-06-30,600329.SH,达仁堂,0.65300000
2026-06-30,600763.SH,通策医疗,0.65300000
2026-06-30,600380.SH,健康元,0.63700000
2026-06-30,300676.SZ,华大基因,0.63200000
2026-06-30,603392.SH,万泰生物,0.63000000
2026-06-30,000513.SZ,丽珠集团,0.62800000
2026-06-30,600535.SH,天士力,0.60800000
2026-06-30,600511.SH,国药股份,0.60500000
2026-06-30,000739.SZ,普洛药业,0.59400000
2026-06-30,688336.SH,三生国健,0.58600000
2026-06-30,688278.SH,特宝生物,0.54700000
2026-06-30,600566.SH,济川药业,0.50400000
2026-06-30,603858.SH,步长制药,0.47400000
2026-06-30,002773.SZ,康弘药业,0.46400000
2026-06-30,688192.SH,迪哲医药,0.45700000
2026-06-30,603233.SH,大参林,0.42200000
2026-06-30,600062.SH,华润双鹤,0.41000000
2026-06-30,300888.SZ,稳健医疗,0.40100000
2026-06-30,301301.SZ,川宁生物,0.32700000
2026-06-30,603658.SH,安图生物,0.30600000
2026-06-30,688520.SH,神州细胞,0.29700000
