日期,成分股代码,成分股名称,权重(%)
2026-06-30,600900.SH,长江电力,10.55450000
2026-06-30,601985.SH,中国核电,10.29720000
2026-06-30,600905.SH,三峡能源,7.36770000
2026-06-30,600886.SH,国投电力,4.64420000
2026-06-30,003816.SZ,中国广核,3.94860000
2026-06-30,600674.SH,川投能源,3.40500000
2026-06-30,601991.SH,大唐发电,3.20480000
2026-06-30,600795.SH,国电电力,3.07360000
2026-06-30,600011.SH,华能国际,2.96990000
2026-06-30,600021.SH,上海电力,2.72800000
2026-06-30,002617.SZ,露笑科技,2.65160000
2026-06-30,600025.SH,华能水电,2.40120000
2026-06-30,600930.SH,华电新能,2.31180000
2026-06-30,000958.SZ,电投产融,2.23040000
2026-06-30,600642.SH,申能股份,2.22710000
2026-06-30,600863.SH,华能蒙电,2.15280000
2026-06-30,002015.SZ,协鑫能科,2.06620000
2026-06-30,000155.SZ,川能动力,2.00920000
2026-06-30,601016.SH,节能风电,1.99180000
2026-06-30,601778.SH,晶科科技,1.85160000
2026-06-30,000875.SZ,电投绿能,1.81990000
2026-06-30,000591.SZ,太阳能,1.75750000
2026-06-30,600483.SH,福能股份,1.46850000
2026-06-30,600236.SH,桂冠电力,1.36220000
2026-06-30,600821.SH,金开新能,1.34460000
2026-06-30,600995.SH,南网储能,1.30030000
2026-06-30,600509.SH,天富能源,1.14260000
2026-06-30,002531.SZ,天顺风能,1.11300000
2026-06-30,000027.SZ,深圳能源,1.10580000
2026-06-30,000883.SZ,湖北能源,1.07530000
2026-06-30,601222.SH,林洋能源,0.98210000
2026-06-30,600744.SH,华银电力,0.87920000
2026-06-30,000791.SZ,甘肃能源,0.87660000
2026-06-30,601619.SH,嘉泽新能,0.85590000
2026-06-30,000539.SZ,粤电力A,0.83410000
2026-06-30,600098.SH,广州发展,0.81460000
2026-06-30,000966.SZ,长源电力,0.80270000
2026-06-30,600292.SH,电投水电,0.79360000
2026-06-30,002039.SZ,黔源电力,0.72800000
2026-06-30,000537.SZ,绿发电力,0.69960000
2026-06-30,000601.SZ,韶能股份,0.65770000
2026-06-30,600032.SH,浙江新能,0.58900000
2026-06-30,600979.SH,广安爱众,0.46750000
2026-06-30,000722.SZ,湖南发展,0.38350000
2026-06-30,600644.SH,乐山电力,0.38270000
2026-06-30,001258.SZ,立新能源,0.37770000
2026-06-30,002053.SZ,云南能投,0.36140000
2026-06-30,000862.SZ,银星能源,0.34540000
2026-06-30,000993.SZ,闽东电力,0.32370000
2026-06-30,603693.SH,江苏新能,0.26830000
