日期,成分股代码,成分股名称,权重(%)
2026-06-30,300308.SZ,中际旭创,17.53140000
2026-06-30,300750.SZ,宁德时代,16.35000000
2026-06-30,300502.SZ,新易盛,12.05430000
2026-06-30,300059.SZ,东方财富,4.16430000
2026-06-30,300274.SZ,阳光电源,3.74360000
2026-06-30,300476.SZ,胜宏科技,3.36460000
2026-06-30,300408.SZ,三环集团,3.32320000
2026-06-30,300394.SZ,天孚通信,3.00480000
2026-06-30,301308.SZ,江波龙,2.62250000
2026-06-30,300604.SZ,长川科技,2.46850000
2026-06-30,300124.SZ,汇川技术,2.11970000
2026-06-30,300857.SZ,协创数据,1.71720000
2026-06-30,300433.SZ,蓝思科技,1.65610000
2026-06-30,300475.SZ,香农芯创,1.60270000
2026-06-30,300136.SZ,信维通信,1.52060000
2026-06-30,300014.SZ,亿纬锂能,1.47840000
2026-06-30,300223.SZ,北京君正,1.41020000
2026-06-30,300760.SZ,迈瑞医疗,1.31170000
2026-06-30,300033.SZ,同花顺,1.09560000
2026-06-30,300757.SZ,罗博特科,1.02450000
2026-06-30,300548.SZ,长芯博创,1.01320000
2026-06-30,300442.SZ,润泽科技,0.91450000
2026-06-30,300395.SZ,菲利华,0.90720000
2026-06-30,300346.SZ,南大光电,0.86230000
2026-06-30,300390.SZ,天华新能,0.84720000
2026-06-30,300058.SZ,蓝色光标,0.78680000
2026-06-30,300620.SZ,光库科技,0.78270000
2026-06-30,300373.SZ,扬杰科技,0.71990000
2026-06-30,300450.SZ,先导智能,0.70950000
2026-06-30,300751.SZ,迈为股份,0.69920000
2026-06-30,300782.SZ,卓胜微,0.60250000
2026-06-30,300316.SZ,晶盛机电,0.58630000
2026-06-30,300015.SZ,爱尔眼科,0.58550000
2026-06-30,300418.SZ,昆仑万维,0.56600000
2026-06-30,300803.SZ,指南针,0.55040000
2026-06-30,300339.SZ,润和软件,0.46610000
2026-06-30,300017.SZ,网宿科技,0.45180000
2026-06-30,300458.SZ,全志科技,0.44850000
2026-06-30,301236.SZ,软通动力,0.42360000
2026-06-30,300115.SZ,长盈精密,0.41950000
2026-06-30,300207.SZ,欣旺达,0.40940000
2026-06-30,300496.SZ,中科创达,0.34440000
2026-06-30,300748.SZ,金力永磁,0.33230000
2026-06-30,300474.SZ,景嘉微,0.32950000
2026-06-30,300763.SZ,锦浪科技,0.31730000
2026-06-30,300073.SZ,当升科技,0.30690000
2026-06-30,300724.SZ,捷佳伟创,0.30470000
2026-06-30,302132.SZ,中航成飞,0.25720000
2026-06-30,300251.SZ,光线传媒,0.24650000
2026-06-30,300255.SZ,常山药业,0.24530000
