日期,成分股代码,成分股名称,权重(%)
2026-06-30,688498.SH,源杰科技,1.66200000
2026-06-30,300604.SZ,长川科技,1.34100000
2026-06-30,001309.SZ,德明利,1.32400000
2026-06-30,688347.SH,华虹宏力,1.21300000
2026-06-30,688120.SH,华海清科,1.12800000
2026-06-30,002281.SZ,光迅科技,1.10000000
2026-06-30,002008.SZ,大族激光,1.09400000
2026-06-30,300857.SZ,协创数据,1.03000000
2026-06-30,300136.SZ,信维通信,1.02100000
2026-06-30,688361.SH,中科飞测,0.93200000
2026-06-30,300475.SZ,香农芯创,0.87200000
2026-06-30,300223.SZ,北京君正,0.85200000
2026-06-30,002436.SZ,兴森科技,0.76600000
2026-06-30,300285.SZ,国瓷材料,0.72800000
2026-06-30,300054.SZ,鼎龙股份,0.71500000
2026-06-30,600105.SH,永鼎股份,0.69800000
2026-06-30,300666.SZ,江丰电子,0.69200000
2026-06-30,688777.SH,中控技术,0.65800000
2026-06-30,688200.SH,华峰测控,0.65200000
2026-06-30,300757.SZ,罗博特科,0.64200000
2026-06-30,688037.SH,芯源微,0.62600000
2026-06-30,000021.SZ,深科技,0.62600000
2026-06-30,002851.SZ,麦格米特,0.60200000
2026-06-30,601869.SH,长飞光纤,0.58900000
2026-06-30,300548.SZ,长芯博创,0.58000000
2026-06-30,002409.SZ,雅克科技,0.56700000
2026-06-30,300346.SZ,南大光电,0.56600000
2026-06-30,300567.SZ,精测电子,0.55000000
2026-06-30,688019.SH,安集科技,0.54600000
2026-06-30,600498.SH,烽火通信,0.53100000
2026-06-30,002407.SZ,多氟多,0.52900000
2026-06-30,002185.SZ,华天科技,0.52500000
2026-06-30,002138.SZ,顺络电子,0.52100000
2026-06-30,688313.SH,仕佳光子,0.51700000
2026-06-30,688002.SH,睿创微纳,0.51400000
2026-06-30,300620.SZ,光库科技,0.50000000
2026-06-30,600879.SH,航天电子,0.49700000
2026-06-30,300395.SZ,菲利华,0.49700000
2026-06-30,300390.SZ,天华新能,0.48100000
2026-06-30,688017.SH,绿的谐波,0.47400000
2026-06-30,688469.SH,芯联集成,0.47200000
2026-06-30,301526.SZ,国际复材,0.46700000
2026-06-30,300373.SZ,扬杰科技,0.45300000
2026-06-30,300058.SZ,蓝色光标,0.43700000
2026-06-30,002273.SZ,水晶光电,0.43600000
2026-06-30,300037.SZ,新宙邦,0.43300000
2026-06-30,603256.SH,宏和科技,0.42500000
2026-06-30,688702.SH,盛科通信,0.42400000
2026-06-30,688172.SH,燕东微,0.42300000
2026-06-30,300751.SZ,迈为股份,0.41800000
2026-06-30,605358.SH,立昂微,0.40700000
2026-06-30,301377.SZ,鼎泰高科,0.40100000
2026-06-30,600988.SH,赤峰黄金,0.38700000
2026-06-30,688099.SH,晶晨股份,0.38500000
2026-06-30,605589.SH,圣泉集团,0.38100000
2026-06-30,600885.SH,宏发股份,0.37800000
2026-06-30,002738.SZ,中矿资源,0.37600000
2026-06-30,002126.SZ,银轮股份,0.37300000
2026-06-30,000960.SZ,锡业股份,0.37300000
2026-06-30,600392.SH,盛和资源,0.36900000
2026-06-30,600601.SH,方正科技,0.36600000
2026-06-30,000831.SZ,中国稀土,0.36500000
2026-06-30,001389.SZ,广合科技,0.35800000
2026-06-30,600141.SH,兴发集团,0.34900000
2026-06-30,002812.SZ,恩捷股份,0.34900000
2026-06-30,300570.SZ,太辰光,0.34700000
2026-06-30,600378.SH,昊华科技,0.34400000
2026-06-30,301358.SZ,湖南裕能,0.34000000
2026-06-30,601179.SH,中国西电,0.33800000
2026-06-30,688234.SH,天岳先进,0.33000000
2026-06-30,002195.SZ,岩山科技,0.32800000
2026-06-30,002850.SZ,科达利,0.32400000
2026-06-30,600497.SH,驰宏锌锗,0.32400000
2026-06-30,002261.SZ,拓维信息,0.31200000
2026-06-30,600157.SH,永泰能源,0.31100000
2026-06-30,688629.SH,华丰科技,0.30600000
2026-06-30,600711.SH,盛屯矿业,0.30000000
2026-06-30,002340.SZ,格林美,0.29800000
2026-06-30,600909.SH,华安证券,0.29600000
2026-06-30,600143.SH,金发科技,0.29200000
2026-06-30,688052.SH,纳芯微,0.29100000
2026-06-30,003031.SZ,中瓷电子,0.28800000
2026-06-30,300017.SZ,网宿科技,0.28700000
2026-06-30,002821.SZ,凯莱英,0.28600000
2026-06-30,000783.SZ,长江证券,0.28600000
2026-06-30,002131.SZ,利欧股份,0.28500000
2026-06-30,688411.SH,海博思创,0.28200000
2026-06-30,600352.SH,浙江龙盛,0.27900000
2026-06-30,301611.SZ,珂玛科技,0.27800000
2026-06-30,601555.SH,东吴证券,0.27800000
2026-06-30,002203.SZ,海亮股份,0.27800000
2026-06-30,688220.SH,翱捷科技,0.27600000
2026-06-30,301200.SZ,大族数控,0.27500000
2026-06-30,688027.SH,国盾量子,0.27500000
2026-06-30,002966.SZ,苏州银行,0.27500000
2026-06-30,603659.SH,璞泰来,0.27300000
2026-06-30,601233.SH,桐昆股份,0.27300000
2026-06-30,300339.SZ,润和软件,0.27100000
2026-06-30,688213.SH,思特威,0.26700000
2026-06-30,300759.SZ,康龙化成,0.26500000
2026-06-30,688578.SH,艾力斯,0.26100000
2026-06-30,688235.SH,百济神州,0.25900000
2026-06-30,603308.SH,应流股份,0.25400000
2026-06-30,688122.SH,西部超导,0.25300000
2026-06-30,002472.SZ,双环传动,0.25000000
2026-06-30,601108.SH,财通证券,0.24900000
2026-06-30,300207.SZ,欣旺达,0.24800000
2026-06-30,300001.SZ,特锐德,0.24700000
2026-06-30,002517.SZ,恺英网络,0.24600000
2026-06-30,002797.SZ,第一创业,0.24400000
2026-06-30,603129.SH,春风动力,0.24300000
2026-06-30,300458.SZ,全志科技,0.24300000
2026-06-30,002601.SZ,龙佰集团,0.24300000
2026-06-30,601958.SH,金钼股份,0.24100000
2026-06-30,688387.SH,信科移动,0.24000000
2026-06-30,688385.SH,复旦微电,0.23800000
2026-06-30,300115.SZ,长盈精密,0.23500000
2026-06-30,601991.SH,大唐发电,0.23300000
2026-06-30,601198.SH,东兴证券,0.23300000
2026-06-30,688322.SH,奥比中光,0.23200000
2026-06-30,002155.SZ,湖南黄金,0.23100000
2026-06-30,000703.SZ,恒逸石化,0.22900000
2026-06-30,600563.SH,法拉电子,0.22800000
2026-06-30,688301.SH,奕瑞科技,0.22700000
2026-06-30,002465.SZ,海格通信,0.22400000
2026-06-30,603179.SH,新泉股份,0.22000000
2026-06-30,300454.SZ,深信服,0.22000000
2026-06-30,601665.SH,齐鲁银行,0.22000000
2026-06-30,603156.SH,养元饮品,0.21900000
2026-06-30,002056.SZ,横店东磁,0.21900000
2026-06-30,600884.SH,杉杉股份,0.21600000
2026-06-30,600707.SH,彩虹股份,0.21400000
2026-06-30,603650.SH,彤程新材,0.21400000
2026-06-30,300024.SZ,机器人,0.21400000
2026-06-30,002130.SZ,沃尔核材,0.21100000
2026-06-30,002402.SZ,和而泰,0.21100000
2026-06-30,601162.SH,天风证券,0.21000000
2026-06-30,000060.SZ,中金岭南,0.20800000
2026-06-30,002429.SZ,兆驰股份,0.20800000
2026-06-30,688676.SH,金盘科技,0.20700000
2026-06-30,300012.SZ,华测检测,0.20600000
2026-06-30,603379.SH,三美股份,0.20500000
2026-06-30,688331.SH,荣昌生物,0.20500000
2026-06-30,002432.SZ,九安医疗,0.20400000
2026-06-30,000878.SZ,云南铜业,0.20400000
2026-06-30,601099.SH,太平洋,0.20300000
2026-06-30,300496.SZ,中科创达,0.20200000
2026-06-30,000893.SZ,亚钾国际,0.20100000
2026-06-30,002271.SZ,东方雨虹,0.20100000
2026-06-30,600109.SH,国金证券,0.20100000
2026-06-30,002414.SZ,高德红外,0.20000000
2026-06-30,000034.SZ,神州数码,0.20000000
2026-06-30,300623.SZ,捷捷微电,0.19900000
2026-06-30,603688.SH,石英股份,0.19800000
2026-06-30,689009.SH,九号公司,0.19700000
2026-06-30,002444.SZ,巨星科技,0.19700000
2026-06-30,600256.SH,广汇能源,0.19600000
2026-06-30,002335.SZ,科华数据,0.19600000
2026-06-30,002487.SZ,大金重工,0.19600000
2026-06-30,300474.SZ,景嘉微,0.19600000
2026-06-30,600298.SH,安琪酵母,0.19500000
2026-06-30,603979.SH,金诚信,0.19500000
2026-06-30,000733.SZ,振华科技,0.19400000
2026-06-30,688728.SH,格科微,0.19400000
