日期,成分股代码,成分股名称,权重(%)
2026-06-30,688256.SH,寒武纪,9.20400000
2026-06-30,688008.SH,澜起科技,8.16600000
2026-06-30,688012.SH,中微公司,8.07200000
2026-06-30,688041.SH,海光信息,7.91300000
2026-06-30,688981.SH,中芯国际,7.43800000
2026-06-30,688498.SH,源杰科技,4.96200000
2026-06-30,688525.SH,佰维存储,4.93000000
2026-06-30,688072.SH,拓荆科技,4.34900000
2026-06-30,688521.SH,芯原股份,4.12500000
2026-06-30,688347.SH,华虹宏力,3.62200000
2026-06-30,688120.SH,华海清科,3.36800000
2026-06-30,688361.SH,中科飞测,2.78400000
2026-06-30,688777.SH,中控技术,1.96500000
2026-06-30,688126.SH,沪硅产业,1.74100000
2026-06-30,688082.SH,盛美上海,1.65200000
2026-06-30,688249.SH,晶合集成,1.56500000
2026-06-30,688469.SH,芯联集成,1.41000000
2026-06-30,688396.SH,华润微,1.36900000
2026-06-30,688271.SH,联影医疗,1.32200000
2026-06-30,688111.SH,金山办公,1.30400000
2026-06-30,688702.SH,盛科通信,1.26700000
2026-06-30,688183.SH,生益电子,1.16400000
2026-06-30,688099.SH,晶晨股份,1.15100000
2026-06-30,688036.SH,传音控股,0.89600000
2026-06-30,688220.SH,翱捷科技,0.82400000
2026-06-30,688027.SH,国盾量子,0.82200000
2026-06-30,688047.SH,龙芯中科,0.81900000
2026-06-30,688213.SH,思特威,0.79600000
2026-06-30,688578.SH,艾力斯,0.77900000
2026-06-30,688122.SH,西部超导,0.75500000
2026-06-30,688506.SH,百利天恒,0.64100000
2026-06-30,688795.SH,摩尔线程,0.62300000
2026-06-30,689009.SH,九号公司,0.59000000
2026-06-30,688728.SH,格科微,0.57800000
2026-06-30,688599.SH,天合光能,0.52400000
2026-06-30,688608.SH,恒玄科技,0.52100000
2026-06-30,688169.SH,石头科技,0.52000000
2026-06-30,688223.SH,晶科能源,0.51500000
2026-06-30,688375.SH,国博电子,0.49300000
2026-06-30,688187.SH,时代电气,0.47300000
2026-06-30,688188.SH,柏楚电子,0.45700000
2026-06-30,688065.SH,凯赛生物,0.45600000
2026-06-30,688568.SH,中科星图,0.44300000
2026-06-30,688802.SH,沐曦股份,0.43800000
2026-06-30,688472.SH,阿特斯,0.41600000
2026-06-30,688617.SH,惠泰医疗,0.40700000
2026-06-30,688538.SH,和辉光电,0.37900000
2026-06-30,688297.SH,中无人机,0.37000000
2026-06-30,688009.SH,中国通号,0.32500000
2026-06-30,688303.SH,大全能源,0.29600000
