日期,成分股代码,成分股名称,权重(%)
2026-06-30,300274.SZ,阳光电源,10.17300000
2026-06-30,600089.SH,特变电工,8.82600000
2026-06-30,601012.SH,隆基绿能,6.51100000
2026-06-30,300757.SZ,罗博特科,5.94500000
2026-06-30,600905.SH,三峡能源,4.34100000
2026-06-30,300751.SZ,迈为股份,3.86900000
2026-06-30,300316.SZ,晶盛机电,3.23700000
2026-06-30,002129.SZ,TCL中环,3.18200000
2026-06-30,600438.SH,通威股份,2.67800000
2026-06-30,300776.SZ,帝尔激光,2.51000000
2026-06-30,688147.SH,微导纳米,2.46200000
2026-06-30,601877.SH,正泰电器,2.20500000
2026-06-30,688503.SH,聚和材料,2.10300000
2026-06-30,002056.SZ,横店东磁,2.02900000
2026-06-30,600732.SH,爱旭股份,1.92000000
2026-06-30,603688.SH,石英股份,1.83100000
2026-06-30,002335.SZ,科华数据,1.81800000
2026-06-30,300763.SZ,锦浪科技,1.76600000
2026-06-30,601636.SH,旗滨集团,1.73400000
2026-06-30,688599.SH,天合光能,1.62500000
2026-06-30,300724.SZ,捷佳伟创,1.61000000
2026-06-30,002617.SZ,露笑科技,1.60800000
2026-06-30,688223.SH,晶科能源,1.59700000
2026-06-30,688390.SH,固德威,1.51100000
2026-06-30,603806.SH,福斯特,1.43400000
2026-06-30,002459.SZ,晶澳科技,1.31700000
2026-06-30,600930.SH,华电新能,1.30300000
2026-06-30,688472.SH,阿特斯,1.29100000
2026-06-30,002506.SZ,协鑫集成,1.21800000
2026-06-30,000875.SZ,电投绿能,1.07000000
2026-06-30,601778.SH,晶科科技,1.04800000
2026-06-30,000591.SZ,太阳能,1.02900000
2026-06-30,002518.SZ,科士达,1.02200000
2026-06-30,601137.SH,博威合金,1.00700000
2026-06-30,300118.SZ,东方日升,0.92900000
2026-06-30,688303.SH,大全能源,0.91800000
2026-06-30,688516.SH,奥特维,0.88900000
2026-06-30,688726.SH,拉普拉斯,0.87700000
2026-06-30,003022.SZ,联泓新科,0.84900000
2026-06-30,300827.SZ,上能电气,0.84200000
2026-06-30,601865.SH,福莱特,0.81800000
2026-06-30,600821.SH,金开新能,0.80500000
2026-06-30,002865.SZ,钧达股份,0.78400000
2026-06-30,688717.SH,艾罗能源,0.75700000
2026-06-30,300820.SZ,英杰电气,0.65700000
2026-06-30,601222.SH,林洋能源,0.62200000
2026-06-30,603185.SH,弘元绿能,0.56000000
2026-06-30,600032.SH,浙江新能,0.41600000
2026-06-30,688032.SH,禾迈股份,0.34300000
2026-06-30,301658.SZ,首航新能,0.10000000
