日期,成分股代码,成分股名称,权重(%)
2026-06-30,300308.SZ,中际旭创,8.35000000
2026-06-30,603986.SH,兆易创新,8.07900000
2026-06-30,002371.SZ,北方华创,5.68500000
2026-06-30,688008.SH,澜起科技,5.27400000
2026-06-30,688012.SH,中微公司,5.21300000
2026-06-30,688041.SH,海光信息,5.11000000
2026-06-30,600183.SH,生益科技,3.75100000
2026-06-30,600276.SH,恒瑞医药,3.44900000
2026-06-30,300408.SZ,三环集团,3.32400000
2026-06-30,002463.SZ,沪电股份,3.05500000
2026-06-30,300394.SZ,天孚通信,2.94100000
2026-06-30,688525.SH,佰维存储,2.77000000
2026-06-30,301308.SZ,江波龙,2.65200000
2026-06-30,600522.SH,中天科技,2.45900000
2026-06-30,688072.SH,拓荆科技,2.44400000
2026-06-30,603019.SH,中科曙光,2.32900000
2026-06-30,300604.SZ,长川科技,2.25100000
2026-06-30,001309.SZ,德明利,2.22200000
2026-06-30,002415.SZ,海康威视,1.86100000
2026-06-30,002916.SZ,深南电路,1.85200000
2026-06-30,002281.SZ,光迅科技,1.84600000
2026-06-30,000063.SZ,中兴通讯,1.73100000
2026-06-30,300857.SZ,协创数据,1.72800000
2026-06-30,002156.SZ,通富微电,1.36700000
2026-06-30,300760.SZ,迈瑞医疗,1.22200000
2026-06-30,002230.SZ,科大讯飞,1.16500000
2026-06-30,300033.SZ,同花顺,1.07700000
2026-06-30,601869.SH,长飞光纤,0.98800000
2026-06-30,000938.SZ,紫光股份,0.98000000
2026-06-30,600460.SH,士兰微,0.94500000
2026-06-30,688082.SH,盛美上海,0.92800000
2026-06-30,002049.SZ,紫光国微,0.89500000
2026-06-30,600498.SH,烽火通信,0.89000000
2026-06-30,002185.SZ,华天科技,0.88000000
2026-06-30,688249.SH,晶合集成,0.88000000
2026-06-30,688396.SH,华润微,0.76900000
2026-06-30,300373.SZ,扬杰科技,0.76100000
2026-06-30,688111.SH,金山办公,0.73300000
2026-06-30,688183.SH,生益电子,0.65400000
2026-06-30,688099.SH,晶晨股份,0.64700000
2026-06-30,603893.SH,瑞芯微,0.58900000
2026-06-30,002236.SZ,大华股份,0.48000000
2026-06-30,601360.SH,三六零,0.45100000
2026-06-30,688213.SH,思特威,0.44800000
2026-06-30,300759.SZ,康龙化成,0.44400000
2026-06-30,600196.SH,复星医药,0.42400000
2026-06-30,300454.SZ,深信服,0.37000000
2026-06-30,300866.SZ,安克创新,0.33300000
2026-06-30,600845.SH,宝信软件,0.21200000
2026-06-30,301638.SZ,南网数字,0.09100000
