日期,成分股代码,成分股名称,权重(%)
2026-06-30,600036.SH,招商银行,14.92500000
2026-06-30,601166.SH,兴业银行,9.81600000
2026-06-30,601398.SH,工商银行,8.00900000
2026-06-30,601288.SH,农业银行,6.10600000
2026-06-30,601328.SH,交通银行,6.00600000
2026-06-30,600919.SH,江苏银行,5.54100000
2026-06-30,600000.SH,浦发银行,4.01600000
2026-06-30,002142.SZ,宁波银行,3.43200000
2026-06-30,000001.SZ,平安银行,3.41400000
2026-06-30,601229.SH,上海银行,3.02300000
2026-06-30,601988.SH,中国银行,2.86700000
2026-06-30,601939.SH,建设银行,2.85700000
2026-06-30,600016.SH,民生银行,2.79900000
2026-06-30,600926.SH,杭州银行,2.56700000
2026-06-30,601169.SH,北京银行,2.53900000
2026-06-30,601009.SH,南京银行,2.14100000
2026-06-30,601658.SH,邮储银行,1.90300000
2026-06-30,601818.SH,光大银行,1.87800000
2026-06-30,601838.SH,成都银行,1.57600000
2026-06-30,601825.SH,沪农商行,1.51800000
2026-06-30,600015.SH,华夏银行,1.42400000
2026-06-30,601916.SH,浙商银行,1.38900000
2026-06-30,601998.SH,中信银行,1.28600000
2026-06-30,601077.SH,渝农商行,1.13500000
2026-06-30,002966.SZ,苏州银行,1.08900000
2026-06-30,601665.SH,齐鲁银行,0.87000000
2026-06-30,601128.SH,常熟银行,0.74300000
2026-06-30,601577.SH,长沙银行,0.73600000
2026-06-30,601997.SH,贵阳银行,0.52500000
2026-06-30,002958.SZ,青农商行,0.42600000
2026-06-30,002948.SZ,青岛银行,0.37700000
2026-06-30,002807.SZ,江阴银行,0.35200000
2026-06-30,601187.SH,厦门银行,0.31600000
2026-06-30,601528.SH,瑞丰银行,0.30400000
2026-06-30,603323.SH,苏农银行,0.30100000
2026-06-30,601963.SH,重庆银行,0.28900000
2026-06-30,002936.SZ,郑州银行,0.28600000
2026-06-30,001227.SZ,兰州银行,0.27900000
2026-06-30,600908.SH,无锡银行,0.27300000
2026-06-30,002839.SZ,张家港行,0.26700000
2026-06-30,601860.SH,紫金银行,0.24800000
2026-06-30,600928.SH,西安银行,0.15300000
