日期,成分股代码,成分股名称,权重(%)
2026-06-30,603259.SH,药明康德,11.65470000
2026-06-30,002821.SZ,凯莱英,6.91240000
2026-06-30,600196.SH,复星医药,5.94020000
2026-06-30,300759.SZ,康龙化成,5.89950000
2026-06-30,688506.SH,百利天恒,5.71410000
2026-06-30,300347.SZ,泰格医药,5.25790000
2026-06-30,688331.SH,荣昌生物,4.57130000
2026-06-30,300142.SZ,沃森生物,4.36120000
2026-06-30,002252.SZ,上海莱士,4.29940000
2026-06-30,603087.SH,甘李药业,4.18480000
2026-06-30,000661.SZ,长春高新,4.16680000
2026-06-30,688180.SH,君实生物,3.58890000
2026-06-30,603127.SH,昭衍新药,3.31790000
2026-06-30,300122.SZ,智飞生物,2.73630000
2026-06-30,002007.SZ,华兰生物,2.56250000
2026-06-30,600161.SH,天坛生物,2.45750000
2026-06-30,300896.SZ,爱美客,2.44300000
2026-06-30,000534.SZ,万泽股份,2.18930000
2026-06-30,600867.SH,通化东宝,1.98030000
2026-06-30,603392.SH,万泰生物,1.94200000
2026-06-30,688278.SH,特宝生物,1.88340000
2026-06-30,300009.SZ,安科生物,1.84190000
2026-06-30,688336.SH,三生国健,1.63410000
2026-06-30,300601.SZ,康泰生物,1.51890000
2026-06-30,688363.SH,华熙生物,1.49060000
2026-06-30,300529.SZ,健帆生物,1.36010000
2026-06-30,300357.SZ,我武生物,1.32440000
2026-06-30,000403.SZ,派林生物,1.10060000
2026-06-30,300294.SZ,博雅生物,0.89930000
2026-06-30,688520.SH,神州细胞,0.76670000
