日期,成分股代码,成分股名称,权重(%)
2026-06-30,300033.SZ,同花顺,11.82100000
2026-06-30,300059.SZ,东方财富,11.55900000
2026-06-30,300803.SZ,指南针,6.47100000
2026-06-30,600570.SH,恒生电子,6.19300000
2026-06-30,300339.SZ,润和软件,5.91700000
2026-06-30,002065.SZ,东华软件,3.09100000
2026-06-30,300085.SZ,银之杰,2.86100000
2026-06-30,300773.SZ,拉卡拉,2.24700000
2026-06-30,002152.SZ,广电运通,2.24700000
2026-06-30,000997.SZ,新大陆,2.23000000
2026-06-30,300468.SZ,四方精创,2.15100000
2026-06-30,601519.SH,大智慧,1.98700000
2026-06-30,688318.SH,财富趋势,1.97300000
2026-06-30,688031.SH,星环科技,1.88400000
2026-06-30,300377.SZ,赢时胜,1.87100000
2026-06-30,300229.SZ,拓尔思,1.86300000
2026-06-30,300674.SZ,宇信科技,1.63500000
2026-06-30,300130.SZ,新国都,1.61200000
2026-06-30,600446.SH,金证股份,1.46100000
2026-06-30,002657.SZ,中科金财,1.43200000
2026-06-30,603927.SH,中科软,1.42600000
2026-06-30,002104.SZ,恒宝股份,1.40900000
2026-06-30,300348.SZ,长亮科技,1.38200000
2026-06-30,600850.SH,电科数字,1.37600000
2026-06-30,000555.SZ,神州信息,1.35700000
2026-06-30,300872.SZ,天阳科技,1.19000000
2026-06-30,002017.SZ,东信和平,0.98300000
2026-06-30,300925.SZ,法本信息,0.97900000
2026-06-30,002987.SZ,京北方,0.97700000
2026-06-30,603171.SH,税友股份,0.93700000
2026-06-30,002649.SZ,博彦科技,0.92900000
2026-06-30,688207.SH,格灵深瞳,0.80300000
2026-06-30,300541.SZ,先进数通,0.80100000
2026-06-30,300465.SZ,高伟达,0.74900000
2026-06-30,600571.SH,信雅达,0.70200000
2026-06-30,603383.SH,顶点软件,0.63100000
2026-06-30,002642.SZ,荣联科技,0.62900000
2026-06-30,000948.SZ,南天信息,0.62600000
2026-06-30,300663.SZ,科蓝软件,0.61500000
2026-06-30,603123.SH,翠微股份,0.60900000
2026-06-30,003040.SZ,楚天龙,0.56700000
2026-06-30,300333.SZ,兆日科技,0.54800000
2026-06-30,300231.SZ,银信科技,0.54500000
2026-06-30,920799.BJ,艾融软件,0.54200000
2026-06-30,300579.SZ,数字认证,0.53900000
2026-06-30,688590.SH,新致软件,0.52500000
2026-06-30,300551.SZ,古鳌科技,0.51600000
2026-06-30,300380.SZ,安硕信息,0.49300000
2026-06-30,603232.SH,格尔软件,0.46400000
2026-06-30,301153.SZ,中科江南,0.44700000
2026-06-30,300386.SZ,飞天诚信,0.44700000
2026-06-30,688588.SH,凌志软件,0.42100000
2026-06-30,688229.SH,博睿数据,0.39400000
2026-06-30,300542.SZ,新晨科技,0.38300000
2026-06-30,603106.SH,恒银科技,0.34900000
2026-06-30,301208.SZ,中亦科技,0.33000000
2026-06-30,688435.SH,英方软件,0.30900000
2026-06-30,688118.SH,普元信息,0.29000000
2026-06-30,300941.SZ,创识科技,0.27100000
