日期,成分股代码,成分股名称,权重(%)
2026-06-30,600030.SH,中信证券,14.55800000
2026-06-30,300059.SZ,东方财富,13.39300000
2026-06-30,601211.SH,国泰海通,10.67600000
2026-06-30,601688.SH,华泰证券,6.25900000
2026-06-30,600999.SH,招商证券,4.06500000
2026-06-30,000776.SZ,广发证券,3.58600000
2026-06-30,600958.SH,东方证券,2.56300000
2026-06-30,601995.SH,中金公司,2.19500000
2026-06-30,601377.SH,兴业证券,2.16600000
2026-06-30,000166.SZ,申万宏源,2.05900000
2026-06-30,601066.SH,中信建投,1.96100000
2026-06-30,600909.SH,华安证券,1.73900000
2026-06-30,000783.SZ,长江证券,1.68000000
2026-06-30,601555.SH,东吴证券,1.63400000
2026-06-30,002736.SZ,国信证券,1.59400000
2026-06-30,601901.SH,方正证券,1.53900000
2026-06-30,601788.SH,光大证券,1.46300000
2026-06-30,601108.SH,财通证券,1.46000000
2026-06-30,601456.SH,国联民生,1.44200000
2026-06-30,002797.SZ,第一创业,1.43300000
2026-06-30,601881.SH,中国银河,1.41800000
2026-06-30,601198.SH,东兴证券,1.36800000
2026-06-30,601878.SH,浙商证券,1.35300000
2026-06-30,601162.SH,天风证券,1.23400000
2026-06-30,601099.SH,太平洋,1.19300000
2026-06-30,600109.SH,国金证券,1.18200000
2026-06-30,601696.SH,中银证券,1.09500000
2026-06-30,000728.SZ,国元证券,1.01800000
2026-06-30,002673.SZ,西部证券,0.90400000
2026-06-30,600918.SH,中泰证券,0.87500000
2026-06-30,600061.SH,国投资本,0.87000000
2026-06-30,000750.SZ,国海证券,0.85400000
2026-06-30,600369.SH,西南证券,0.83200000
2026-06-30,601059.SH,信达证券,0.81800000
2026-06-30,601990.SH,南京证券,0.75000000
2026-06-30,002939.SZ,长城证券,0.69900000
2026-06-30,002926.SZ,华西证券,0.66800000
2026-06-30,600155.SH,华创云信,0.63400000
2026-06-30,000686.SZ,东北证券,0.61200000
2026-06-30,002500.SZ,山西证券,0.57700000
2026-06-30,601375.SH,中原证券,0.57100000
2026-06-30,600906.SH,财达证券,0.50300000
2026-06-30,601236.SH,红塔证券,0.50100000
2026-06-30,600095.SH,湘财股份,0.44700000
2026-06-30,601136.SH,首创证券,0.39600000
2026-06-30,600621.SH,华鑫股份,0.35600000
2026-06-30,002670.SZ,国盛证券,0.33200000
2026-06-30,000712.SZ,锦龙股份,0.28800000
2026-06-30,002945.SZ,华林证券,0.18800000
