日期,成分股代码,成分股名称,权重(%)
2026-06-30,603993.SH,洛阳钼业,11.05600000
2026-06-30,600111.SH,北方稀土,8.77400000
2026-06-30,600549.SH,厦门钨业,6.83200000
2026-06-30,000657.SZ,中钨高新,6.29500000
2026-06-30,601600.SH,中国铝业,4.70100000
2026-06-30,000630.SZ,铜陵有色,3.69200000
2026-06-30,600673.SH,东阳光,3.64600000
2026-06-30,000426.SZ,兴业银锡,3.37800000
2026-06-30,000807.SZ,云铝股份,3.32400000
2026-06-30,601168.SH,西部矿业,3.26700000
2026-06-30,600362.SH,江西铜业,3.24200000
2026-06-30,000960.SZ,锡业股份,3.04100000
2026-06-30,600392.SH,盛和资源,3.01200000
2026-06-30,603799.SH,华友钴业,2.99500000
2026-06-30,000831.SZ,中国稀土,2.97400000
2026-06-30,600497.SH,驰宏锌锗,2.64300000
2026-06-30,601899.SH,紫金矿业,2.59800000
2026-06-30,600489.SH,中金黄金,2.52000000
2026-06-30,002532.SZ,天山铝业,2.50900000
2026-06-30,600711.SH,盛屯矿业,2.44600000
2026-06-30,000933.SZ,神火股份,2.40800000
2026-06-30,688122.SH,西部超导,2.06100000
2026-06-30,600219.SH,南山铝业,1.98400000
2026-06-30,002128.SZ,电投能源,1.97100000
2026-06-30,601958.SH,金钼股份,1.96300000
2026-06-30,000878.SZ,云南铜业,1.66700000
2026-06-30,603979.SH,金诚信,1.59400000
2026-06-30,300748.SZ,金力永磁,1.52400000
2026-06-30,601212.SH,白银有色,1.08600000
2026-06-30,001280.SZ,中国铀业,0.79600000
