日期,成分股代码,成分股名称,权重(%)
2026-06-30,002602.SZ,世纪华通,10.05800000
2026-06-30,300058.SZ,蓝色光标,6.80100000
2026-06-30,002027.SZ,分众传媒,6.73600000
2026-06-30,002195.SZ,岩山科技,5.10500000
2026-06-30,002558.SZ,巨人网络,5.04700000
2026-06-30,300418.SZ,昆仑万维,4.99800000
2026-06-30,002131.SZ,利欧股份,4.42800000
2026-06-30,002555.SZ,三七互娱,4.02300000
2026-06-30,002517.SZ,恺英网络,3.82300000
2026-06-30,300364.SZ,中文在线,2.36600000
2026-06-30,002624.SZ,完美世界,2.32200000
2026-06-30,600637.SH,东方明珠,2.30800000
2026-06-30,300251.SZ,光线传媒,2.23900000
2026-06-30,002739.SZ,儒意电影,2.23300000
2026-06-30,603444.SH,吉比特,2.13300000
2026-06-30,002354.SZ,天娱数科,2.11800000
2026-06-30,300002.SZ,神州泰岳,2.11500000
2026-06-30,002654.SZ,万润科技,2.07200000
2026-06-30,301171.SZ,易点天下,2.02400000
2026-06-30,000681.SZ,视觉中国,1.53800000
2026-06-30,002400.SZ,省广集团,1.51400000
2026-06-30,300413.SZ,芒果超媒,1.50700000
2026-06-30,300315.SZ,掌趣科技,1.45400000
2026-06-30,600986.SH,浙文互联,1.42900000
2026-06-30,300182.SZ,捷成股份,1.39300000
2026-06-30,600977.SH,中国电影,1.32800000
2026-06-30,000917.SZ,电广传媒,1.30600000
2026-06-30,300133.SZ,华策影视,1.28800000
2026-06-30,603000.SH,人民网,1.12600000
2026-06-30,600633.SH,浙数文化,1.06600000
2026-06-30,600959.SH,江苏有线,0.99500000
2026-06-30,601098.SH,中南传媒,0.97300000
2026-06-30,601928.SH,凤凰传媒,0.92400000
2026-06-30,600037.SH,歌华有线,0.84100000
2026-06-30,000156.SZ,华数传媒,0.80500000
2026-06-30,600996.SH,贵广网络,0.71500000
2026-06-30,000676.SZ,智度股份,0.70900000
2026-06-30,603888.SH,新华网,0.63300000
2026-06-30,002605.SZ,姚记科技,0.63000000
2026-06-30,600373.SH,中文传媒,0.61500000
2026-06-30,600757.SH,长江传媒,0.61100000
2026-06-30,601019.SH,山东出版,0.55200000
2026-06-30,601900.SH,南方传媒,0.52700000
2026-06-30,000719.SZ,中原传媒,0.48300000
2026-06-30,301551.SZ,无线传媒,0.43500000
2026-06-30,601595.SH,上海电影,0.41000000
2026-06-30,601921.SH,浙版传媒,0.40900000
2026-06-30,601858.SH,中国科传,0.37700000
2026-06-30,301262.SZ,海看股份,0.30900000
2026-06-30,603103.SH,横店影视,0.15000000
