日期,成分股代码,成分股名称,权重(%)
2026-06-30,002179.SZ,中航光电,6.24000000
2026-06-30,688002.SH,睿创微纳,6.18300000
2026-06-30,300395.SZ,菲利华,5.98000000
2026-06-30,600879.SH,航天电子,5.97400000
2026-06-30,600893.SH,航发动力,5.43300000
2026-06-30,600760.SH,中航沈飞,4.95500000
2026-06-30,603308.SH,应流股份,3.05200000
2026-06-30,688122.SH,西部超导,3.03700000
2026-06-30,000768.SZ,中航西飞,3.02700000
2026-06-30,600372.SH,中航机载,2.79100000
2026-06-30,002465.SZ,海格通信,2.69600000
2026-06-30,603678.SH,火炬电子,2.51800000
2026-06-30,002414.SZ,高德红外,2.40800000
2026-06-30,000733.SZ,振华科技,2.33600000
2026-06-30,002025.SZ,航天电器,2.21400000
2026-06-30,688375.SH,国博电子,1.98300000
2026-06-30,002149.SZ,西部材料,1.96200000
2026-06-30,002171.SZ,楚江新材,1.87300000
2026-06-30,000519.SZ,中兵红箭,1.87200000
2026-06-30,302132.SZ,中航成飞,1.82200000
2026-06-30,688568.SH,中科星图,1.78100000
2026-06-30,300699.SZ,光威复材,1.77300000
2026-06-30,600862.SH,中航高科,1.60200000
2026-06-30,600765.SH,中航重机,1.49300000
2026-06-30,688297.SH,中无人机,1.49100000
2026-06-30,300726.SZ,宏达电子,1.48100000
2026-06-30,603267.SH,鸿远电子,1.33200000
2026-06-30,002389.SZ,航天彩虹,1.30200000
2026-06-30,000738.SZ,航发控制,1.27900000
2026-06-30,600316.SH,洪都航空,1.27800000
2026-06-30,600435.SH,北方导航,1.26100000
2026-06-30,600562.SH,国睿科技,1.12100000
2026-06-30,600038.SH,中直股份,1.10200000
2026-06-30,600416.SH,湘电股份,1.07600000
2026-06-30,688281.SH,华秦科技,1.01900000
2026-06-30,600184.SH,光电股份,0.99200000
2026-06-30,300777.SZ,中简科技,0.98300000
2026-06-30,600967.SH,内蒙一机,0.98200000
2026-06-30,300775.SZ,三角防务,0.89800000
2026-06-30,300034.SZ,钢研高纳,0.87100000
2026-06-30,600456.SH,宝钛股份,0.83400000
2026-06-30,600391.SH,航发科技,0.82200000
2026-06-30,300855.SZ,图南股份,0.78900000
2026-06-30,688563.SH,航材股份,0.73500000
2026-06-30,688523.SH,航天环宇,0.68000000
2026-06-30,002246.SZ,北化股份,0.65800000
2026-06-30,688543.SH,国科军工,0.63100000
2026-06-30,002985.SZ,北摩高科,0.58600000
2026-06-30,688439.SH,振华风光,0.49100000
2026-06-30,688552.SH,航天南湖,0.30300000
