日期,成分股代码,成分股名称,权重(%)
2026-06-30,300750.SZ,宁德时代,15.47900000
2026-06-30,000333.SZ,美的集团,13.65910000
2026-06-30,000651.SZ,格力电器,6.00110000
2026-06-30,000338.SZ,潍柴动力,5.13180000
2026-06-30,000858.SZ,五粮液,5.00020000
2026-06-30,002415.SZ,海康威视,4.70900000
2026-06-30,300433.SZ,蓝思科技,3.88990000
2026-06-30,002714.SZ,牧原股份,3.22970000
2026-06-30,300760.SZ,迈瑞医疗,3.08100000
2026-06-30,002352.SZ,顺丰控股,2.78630000
2026-06-30,002938.SZ,鹏鼎控股,2.57390000
2026-06-30,000425.SZ,徐工机械,2.54600000
2026-06-30,002080.SZ,中材科技,2.31910000
2026-06-30,000568.SZ,泸州老窖,2.16100000
2026-06-30,300390.SZ,天华新能,1.98980000
2026-06-30,002027.SZ,分众传媒,1.81920000
2026-06-30,000630.SZ,铜陵有色,1.79230000
2026-06-30,000807.SZ,云铝股份,1.71670000
2026-06-30,002422.SZ,科伦药业,1.64770000
2026-06-30,002001.SZ,新和成,1.63290000
2026-06-30,002738.SZ,中矿资源,1.38290000
2026-06-30,000625.SZ,长安汽车,1.27840000
2026-06-30,000157.SZ,中联重科,1.26700000
2026-06-30,000933.SZ,神火股份,1.23800000
2026-06-30,002532.SZ,天山铝业,1.21460000
2026-06-30,002236.SZ,大华股份,1.16200000
2026-06-30,000975.SZ,山金国际,1.07530000
2026-06-30,300017.SZ,网宿科技,1.06120000
2026-06-30,000895.SZ,双汇发展,0.88880000
2026-06-30,002128.SZ,电投能源,0.85410000
2026-06-30,000423.SZ,东阿阿胶,0.74600000
2026-06-30,000786.SZ,北新建材,0.65500000
2026-06-30,001965.SZ,招商公路,0.63730000
2026-06-30,000559.SZ,万向钱潮,0.59960000
2026-06-30,300628.SZ,亿联网络,0.59860000
2026-06-30,002223.SZ,鱼跃医疗,0.56830000
2026-06-30,000999.SZ,华润三九,0.53030000
2026-06-30,002430.SZ,杭氧股份,0.47180000
2026-06-30,000708.SZ,中信特钢,0.39720000
2026-06-30,300979.SZ,华利集团,0.20800000
