日期,成分股代码,成分股名称,权重(%)
2026-06-30,603986.SH,兆易创新,11.29700000
2026-06-30,688256.SH,寒武纪,10.40400000
2026-06-30,688008.SH,澜起科技,7.37400000
2026-06-30,688041.SH,海光信息,7.14600000
2026-06-30,688981.SH,中芯国际,6.71600000
2026-06-30,688525.SH,佰维存储,3.87400000
2026-06-30,688521.SH,芯原股份,3.24100000
2026-06-30,001309.SZ,德明利,3.10800000
2026-06-30,600584.SH,长电科技,3.07700000
2026-06-30,688347.SH,华虹宏力,2.84600000
2026-06-30,300223.SZ,北京君正,1.99900000
2026-06-30,002156.SZ,通富微电,1.91200000
2026-06-30,603501.SH,豪威集团,1.66800000
2026-06-30,688766.SH,普冉股份,1.64900000
2026-06-30,600460.SH,士兰微,1.32200000
2026-06-30,688110.SH,东芯股份,1.30900000
2026-06-30,300661.SZ,圣邦股份,1.29400000
2026-06-30,002049.SZ,紫光国微,1.25200000
2026-06-30,002185.SZ,华天科技,1.23100000
2026-06-30,688249.SH,晶合集成,1.23000000
2026-06-30,688002.SH,睿创微纳,1.20700000
2026-06-30,688396.SH,华润微,1.07600000
2026-06-30,688702.SH,盛科通信,0.99600000
2026-06-30,688172.SH,燕东微,0.99200000
2026-06-30,300672.SZ,国科微,0.93100000
2026-06-30,688099.SH,晶晨股份,0.90400000
2026-06-30,688141.SH,杰华特,0.86100000
2026-06-30,603893.SH,瑞芯微,0.82300000
2026-06-30,300782.SZ,卓胜微,0.78500000
2026-06-30,688536.SH,思瑞浦,0.73000000
2026-06-30,603005.SH,晶方科技,0.72900000
2026-06-30,688052.SH,纳芯微,0.68200000
2026-06-30,688403.SH,汇成股份,0.65300000
2026-06-30,688220.SH,翱捷科技,0.64800000
2026-06-30,688047.SH,龙芯中科,0.64400000
2026-06-30,688362.SH,甬矽电子,0.63200000
2026-06-30,688213.SH,思特威,0.62600000
2026-06-30,300458.SZ,全志科技,0.57000000
2026-06-30,688123.SH,聚辰股份,0.56100000
2026-06-30,688385.SH,复旦微电,0.55900000
2026-06-30,301269.SZ,华大九天,0.54100000
2026-06-30,688372.SH,伟测科技,0.51900000
2026-06-30,300456.SZ,赛微电子,0.51600000
2026-06-30,300474.SZ,景嘉微,0.45900000
2026-06-30,688728.SH,格科微,0.45400000
2026-06-30,301536.SZ,星宸科技,0.45100000
2026-06-30,688608.SH,恒玄科技,0.41000000
2026-06-30,300077.SZ,国民技术,0.37900000
2026-06-30,600171.SH,上海贝岭,0.37600000
2026-06-30,688018.SH,乐鑫科技,0.37300000
2026-06-30,603160.SH,汇顶科技,0.35800000
2026-06-30,688484.SH,南芯科技,0.35100000
2026-06-30,688449.SH,联芸科技,0.33000000
2026-06-30,688380.SH,中微半导,0.27400000
2026-06-30,688582.SH,芯动联科,0.27100000
2026-06-30,600877.SH,电科芯片,0.25300000
2026-06-30,688515.SH,裕太微,0.24800000
2026-06-30,688206.SH,概伦电子,0.24100000
2026-06-30,688262.SH,国芯科技,0.24100000
2026-06-30,688352.SH,颀中科技,0.23900000
2026-06-30,688332.SH,中科蓝讯,0.23300000
2026-06-30,300613.SZ,富瀚微,0.23200000
2026-06-30,688593.SH,新相微,0.22300000
2026-06-30,688279.SH,峰岹科技,0.21800000
2026-06-30,688508.SH,芯朋微,0.20400000
2026-06-30,300327.SZ,中颖电子,0.18200000
2026-06-30,688798.SH,艾为电子,0.17700000
2026-06-30,688691.SH,灿芯股份,0.17300000
2026-06-30,300101.SZ,振芯科技,0.15200000
2026-06-30,688107.SH,安路科技,0.15200000
2026-06-30,688709.SH,成都华微,0.15100000
2026-06-30,002077.SZ,大港股份,0.13900000
2026-06-30,688591.SH,泰凌微,0.13800000
2026-06-30,688049.SH,炬芯科技,0.13600000
2026-06-30,688209.SH,英集芯,0.13100000
2026-06-30,688486.SH,龙迅股份,0.12300000
2026-06-30,688325.SH,赛微微电,0.11700000
2026-06-30,688153.SH,唯捷创芯,0.11500000
2026-06-30,688173.SH,希荻微,0.08200000
2026-06-30,688252.SH,天德钰,0.08100000
