日期,成分股代码,成分股名称,权重(%)
2026-06-30,002179.SZ,中航光电,9.33800000
2026-06-30,600879.SH,航天电子,8.94000000
2026-06-30,600893.SH,航发动力,8.13000000
2026-06-30,600118.SH,中国卫星,7.71800000
2026-06-30,600760.SH,中航沈飞,7.41600000
2026-06-30,000768.SZ,中航西飞,4.53000000
2026-06-30,600372.SH,中航机载,4.17700000
2026-06-30,002025.SZ,航天电器,3.31300000
2026-06-30,302132.SZ,中航成飞,2.72700000
2026-06-30,600862.SH,中航高科,2.39800000
2026-06-30,600765.SH,中航重机,2.23400000
2026-06-30,688297.SH,中无人机,2.23100000
2026-06-30,002297.SZ,博云新材,2.11500000
2026-06-30,002389.SZ,航天彩虹,1.94900000
2026-06-30,000738.SZ,航发控制,1.91400000
2026-06-30,600316.SH,洪都航空,1.91300000
2026-06-30,600038.SH,中直股份,1.64900000
2026-06-30,300900.SZ,广联航空,1.60900000
2026-06-30,688281.SH,华秦科技,1.52500000
2026-06-30,300045.SZ,华力创通,1.45400000
2026-06-30,688239.SH,航宇科技,1.45200000
2026-06-30,300775.SZ,三角防务,1.34400000
2026-06-30,300034.SZ,钢研高纳,1.30400000
2026-06-30,600391.SH,航发科技,1.23000000
2026-06-30,300455.SZ,航天智装,1.23000000
2026-06-30,002023.SZ,海特高新,1.22200000
2026-06-30,300855.SZ,图南股份,1.18000000
2026-06-30,688563.SH,航材股份,1.10000000
2026-06-30,688523.SH,航天环宇,1.01800000
2026-06-30,688685.SH,迈信林,0.89800000
2026-06-30,002935.SZ,天奥电子,0.88800000
2026-06-30,002985.SZ,北摩高科,0.87800000
2026-06-30,688510.SH,航亚科技,0.79000000
2026-06-30,003009.SZ,中天火箭,0.78600000
2026-06-30,301522.SZ,上大股份,0.77400000
2026-06-30,300696.SZ,爱乐达,0.73100000
2026-06-30,300424.SZ,航新科技,0.61500000
2026-06-30,688636.SH,智明达,0.60100000
2026-06-30,300581.SZ,晨曦航空,0.59000000
2026-06-30,688586.SH,江航装备,0.58900000
2026-06-30,688011.SH,新光光电,0.55600000
2026-06-30,688311.SH,盟升电子,0.50700000
2026-06-30,301517.SZ,陕西华达,0.47800000
2026-06-30,002829.SZ,星网宇达,0.40600000
2026-06-30,002651.SZ,利君股份,0.36100000
2026-06-30,002933.SZ,新兴装备,0.33800000
2026-06-30,300719.SZ,安达维尔,0.28400000
2026-06-30,688070.SH,纵横股份,0.26300000
2026-06-30,301586.SZ,佳力奇,0.22200000
2026-06-30,920006.BJ,晟楠科技,0.08600000
