日期,成分股代码,成分股名称,权重(%)
2026-06-30,688256.SH,寒武纪,9.00100000
2026-06-30,688008.SH,澜起科技,8.54200000
2026-06-30,688012.SH,中微公司,8.44400000
2026-06-30,688041.SH,海光信息,8.27800000
2026-06-30,688981.SH,中芯国际,7.78000000
2026-06-30,688498.SH,源杰科技,4.51600000
2026-06-30,688525.SH,佰维存储,4.48700000
2026-06-30,688072.SH,拓荆科技,3.95900000
2026-06-30,688521.SH,芯原股份,3.75400000
2026-06-30,688347.SH,华虹宏力,3.29700000
2026-06-30,688120.SH,华海清科,3.06600000
2026-06-30,688361.SH,中科飞测,2.53400000
2026-06-30,688777.SH,中控技术,1.78800000
2026-06-30,688126.SH,沪硅产业,1.58500000
2026-06-30,688110.SH,东芯股份,1.51700000
2026-06-30,688082.SH,盛美上海,1.50400000
2026-06-30,688019.SH,安集科技,1.48500000
2026-06-30,688249.SH,晶合集成,1.42500000
2026-06-30,688313.SH,仕佳光子,1.40500000
2026-06-30,688002.SH,睿创微纳,1.39800000
2026-06-30,688469.SH,芯联集成,1.28300000
2026-06-30,688396.SH,华润微,1.24600000
2026-06-30,688111.SH,金山办公,1.18700000
2026-06-30,688702.SH,盛科通信,1.15300000
2026-06-30,688172.SH,燕东微,1.14900000
2026-06-30,688183.SH,生益电子,1.05900000
2026-06-30,688099.SH,晶晨股份,1.04700000
2026-06-30,688234.SH,天岳先进,0.89600000
2026-06-30,688036.SH,传音控股,0.81600000
2026-06-30,688220.SH,翱捷科技,0.75000000
2026-06-30,688027.SH,国盾量子,0.74800000
2026-06-30,688047.SH,龙芯中科,0.74600000
2026-06-30,688213.SH,思特威,0.72500000
2026-06-30,688387.SH,信科移动,0.65200000
2026-06-30,688385.SH,复旦微电,0.64700000
2026-06-30,688322.SH,奥比中光,0.63000000
2026-06-30,688795.SH,摩尔线程,0.56700000
2026-06-30,689009.SH,九号公司,0.53700000
2026-06-30,688728.SH,格科微,0.52600000
2026-06-30,688608.SH,恒玄科技,0.47500000
2026-06-30,688169.SH,石头科技,0.47400000
2026-06-30,688375.SH,国博电子,0.44800000
2026-06-30,688188.SH,柏楚电子,0.41600000
2026-06-30,688568.SH,中科星图,0.40300000
2026-06-30,688802.SH,沐曦股份,0.39800000
2026-06-30,688538.SH,和辉光电,0.34500000
2026-06-30,688783.SH,西安奕材,0.30100000
2026-06-30,688318.SH,财富趋势,0.24600000
2026-06-30,688729.SH,屹唐股份,0.24400000
2026-06-30,688775.SH,影石创新,0.12000000
