日期,成分股代码,成分股名称,权重(%)
2026-06-30,600519.SH,贵州茅台,7.67000000
2026-06-30,603986.SH,兆易创新,5.63400000
2026-06-30,601318.SH,中国平安,5.26800000
2026-06-30,688256.SH,寒武纪,5.18900000
2026-06-30,600036.SH,招商银行,4.54800000
2026-06-30,601899.SH,紫金矿业,4.28900000
2026-06-30,688008.SH,澜起科技,3.67800000
2026-06-30,688012.SH,中微公司,3.63500000
2026-06-30,688041.SH,海光信息,3.56400000
2026-06-30,600900.SH,长江电力,3.35200000
2026-06-30,688981.SH,中芯国际,3.35000000
2026-06-30,603259.SH,药明康德,3.18800000
2026-06-30,600030.SH,中信证券,2.90300000
2026-06-30,601166.SH,兴业银行,2.90200000
2026-06-30,600183.SH,生益科技,2.61600000
2026-06-30,600276.SH,恒瑞医药,2.40500000
2026-06-30,601398.SH,工商银行,2.36800000
2026-06-30,601211.SH,国泰海通,2.12900000
2026-06-30,601288.SH,农业银行,1.80500000
2026-06-30,601328.SH,交通银行,1.77600000
2026-06-30,603019.SH,中科曙光,1.62400000
2026-06-30,603993.SH,洛阳钼业,1.58600000
2026-06-30,600150.SH,中国船舶,1.57900000
2026-06-30,600887.SH,伊利股份,1.56900000
2026-06-30,600309.SH,万华化学,1.33000000
2026-06-30,600111.SH,北方稀土,1.25900000
2026-06-30,601688.SH,华泰证券,1.24800000
2026-06-30,600089.SH,特变电工,1.17700000
2026-06-30,601857.SH,中国石油,1.16400000
2026-06-30,601088.SH,中国神华,1.11000000
2026-06-30,600031.SH,三一重工,1.06100000
2026-06-30,601601.SH,中国太保,1.01000000
2026-06-30,600406.SH,国电南瑞,0.95000000
2026-06-30,601668.SH,中国建筑,0.92800000
2026-06-30,601919.SH,中远海控,0.86200000
2026-06-30,601988.SH,中国银行,0.84800000
2026-06-30,601728.SH,中国电信,0.83400000
2026-06-30,603501.SH,豪威集团,0.83200000
2026-06-30,601012.SH,隆基绿能,0.82300000
2026-06-30,601600.SH,中国铝业,0.67400000
2026-06-30,600028.SH,中国石化,0.67300000
2026-06-30,600050.SH,中国联通,0.64700000
2026-06-30,601628.SH,中国人寿,0.61000000
2026-06-30,601658.SH,邮储银行,0.56300000
2026-06-30,600809.SH,山西汾酒,0.55200000
2026-06-30,601888.SH,中国中免,0.54300000
2026-06-30,601127.SH,赛力斯,0.51800000
2026-06-30,688111.SH,金山办公,0.51100000
2026-06-30,600760.SH,中航沈飞,0.48200000
2026-06-30,600930.SH,华电新能,0.16500000
