日期,成分股代码,成分股名称,权重(%)
2026-06-30,601899.SH,紫金矿业,8.78500000
2026-06-30,603993.SH,洛阳钼业,7.16200000
2026-06-30,600111.SH,北方稀土,5.68400000
2026-06-30,600549.SH,厦门钨业,4.42600000
2026-06-30,000657.SZ,中钨高新,4.07800000
2026-06-30,002460.SZ,赣锋锂业,3.45300000
2026-06-30,603799.SH,华友钴业,3.42300000
2026-06-30,601600.SH,中国铝业,3.04600000
2026-06-30,002466.SZ,天齐锂业,2.96400000
2026-06-30,000408.SZ,藏格矿业,2.54200000
2026-06-30,600489.SH,中金黄金,2.45400000
2026-06-30,000630.SZ,铜陵有色,2.39200000
2026-06-30,000426.SZ,兴业银锡,2.18900000
2026-06-30,000807.SZ,云铝股份,2.15400000
2026-06-30,601168.SH,西部矿业,2.11600000
2026-06-30,600362.SH,江西铜业,2.10000000
2026-06-30,600988.SH,赤峰黄金,2.04700000
2026-06-30,002738.SZ,中矿资源,1.99000000
2026-06-30,000960.SZ,锡业股份,1.97000000
2026-06-30,600547.SH,山东黄金,1.95100000
2026-06-30,600392.SH,盛和资源,1.95100000
2026-06-30,000831.SZ,中国稀土,1.92700000
2026-06-30,600497.SH,驰宏锌锗,1.71200000
2026-06-30,002532.SZ,天山铝业,1.62500000
2026-06-30,600711.SH,盛屯矿业,1.58500000
2026-06-30,000933.SZ,神火股份,1.56000000
2026-06-30,002203.SZ,海亮股份,1.46900000
2026-06-30,000975.SZ,山金国际,1.32200000
2026-06-30,600219.SH,南山铝业,1.28500000
2026-06-30,601958.SH,金钼股份,1.27200000
2026-06-30,002155.SZ,湖南黄金,1.22100000
2026-06-30,600259.SH,中稀有色,1.11900000
2026-06-30,000060.SZ,中金岭南,1.10000000
2026-06-30,000878.SZ,云南铜业,1.08000000
2026-06-30,300811.SZ,铂科新材,1.08000000
2026-06-30,603688.SH,石英股份,1.04600000
2026-06-30,603979.SH,金诚信,1.03300000
2026-06-30,002756.SZ,永兴材料,0.99900000
2026-06-30,300748.SZ,金力永磁,0.98700000
2026-06-30,002378.SZ,章源钨业,0.94000000
2026-06-30,688102.SH,斯瑞新材,0.86100000
2026-06-30,002716.SZ,湖南白银,0.85400000
2026-06-30,000688.SZ,国城矿业,0.75900000
2026-06-30,600595.SH,中孚实业,0.73700000
2026-06-30,601020.SH,华钰矿业,0.73600000
2026-06-30,600301.SH,华锡有色,0.72500000
2026-06-30,601212.SH,白银有色,0.70300000
2026-06-30,000737.SZ,北方铜业,0.58900000
2026-06-30,001280.SZ,中国铀业,0.51600000
2026-06-30,601069.SH,西部黄金,0.28100000
