日期,成分股代码,成分股名称,权重(%)
2026-06-30,601318.SH,中国平安,12.84100000
2026-06-30,600030.SH,中信证券,11.60200000
2026-06-30,300059.SZ,东方财富,10.67300000
2026-06-30,601211.SH,国泰海通,8.50800000
2026-06-30,601688.SH,华泰证券,4.98800000
2026-06-30,601601.SH,中国太保,4.03900000
2026-06-30,600999.SH,招商证券,3.24000000
2026-06-30,000776.SZ,广发证券,2.85800000
2026-06-30,601628.SH,中国人寿,2.43600000
2026-06-30,601336.SH,新华保险,2.05900000
2026-06-30,600958.SH,东方证券,2.04200000
2026-06-30,601995.SH,中金公司,1.74900000
2026-06-30,601377.SH,兴业证券,1.72600000
2026-06-30,000166.SZ,申万宏源,1.64100000
2026-06-30,601066.SH,中信建投,1.56300000
2026-06-30,600909.SH,华安证券,1.38600000
2026-06-30,000783.SZ,长江证券,1.33800000
2026-06-30,601555.SH,东吴证券,1.30300000
2026-06-30,002736.SZ,国信证券,1.27000000
2026-06-30,601901.SH,方正证券,1.22600000
2026-06-30,601788.SH,光大证券,1.16600000
2026-06-30,601108.SH,财通证券,1.16300000
2026-06-30,601456.SH,国联民生,1.14900000
2026-06-30,002797.SZ,第一创业,1.14200000
2026-06-30,601881.SH,中国银河,1.13000000
2026-06-30,601198.SH,东兴证券,1.09100000
2026-06-30,601878.SH,浙商证券,1.07900000
2026-06-30,601162.SH,天风证券,0.98300000
2026-06-30,601099.SH,太平洋,0.95000000
2026-06-30,600109.SH,国金证券,0.94200000
2026-06-30,601319.SH,中国人保,0.89400000
2026-06-30,601696.SH,中银证券,0.87200000
2026-06-30,000728.SZ,国元证券,0.81100000
2026-06-30,002673.SZ,西部证券,0.72000000
2026-06-30,600918.SH,中泰证券,0.69700000
2026-06-30,600061.SH,国投资本,0.69300000
2026-06-30,000750.SZ,国海证券,0.68100000
2026-06-30,600369.SH,西南证券,0.66300000
2026-06-30,601059.SH,信达证券,0.65200000
2026-06-30,601990.SH,南京证券,0.59800000
2026-06-30,002939.SZ,长城证券,0.55700000
2026-06-30,002926.SZ,华西证券,0.53200000
2026-06-30,002500.SZ,山西证券,0.46000000
2026-06-30,600906.SH,财达证券,0.40100000
2026-06-30,601236.SH,红塔证券,0.39900000
2026-06-30,600095.SH,湘财股份,0.35600000
2026-06-30,601136.SH,首创证券,0.31600000
2026-06-30,002670.SZ,国盛证券,0.26400000
2026-06-30,002945.SZ,华林证券,0.15000000
