日期,成分股代码,成分股名称,权重(%)
2026-06-30,600309.SH,万华化学,8.33800000
2026-06-30,000792.SZ,盐湖股份,6.22000000
2026-06-30,002709.SZ,天赐材料,4.76200000
2026-06-30,600160.SH,巨化股份,4.64300000
2026-06-30,002407.SZ,多氟多,3.88000000
2026-06-30,601208.SH,东材科技,3.71200000
2026-06-30,000408.SZ,藏格矿业,3.52900000
2026-06-30,300037.SZ,新宙邦,3.18000000
2026-06-30,600989.SH,宝丰能源,2.90200000
2026-06-30,605589.SH,圣泉集团,2.79300000
2026-06-30,002648.SZ,卫星化学,2.56700000
2026-06-30,600141.SH,兴发集团,2.56400000
2026-06-30,002812.SZ,恩捷股份,2.55900000
2026-06-30,600378.SH,昊华科技,2.52400000
2026-06-30,600096.SH,云天化,2.51700000
2026-06-30,600346.SH,恒力石化,2.42700000
2026-06-30,600426.SH,华鲁恒升,2.29800000
2026-06-30,600143.SH,金发科技,2.14400000
2026-06-30,002493.SZ,荣盛石化,2.09100000
2026-06-30,600352.SH,浙江龙盛,2.04500000
2026-06-30,601233.SH,桐昆股份,2.00500000
2026-06-30,000301.SZ,东方盛虹,1.96500000
2026-06-30,002601.SZ,龙佰集团,1.78500000
2026-06-30,000703.SZ,恒逸石化,1.68200000
2026-06-30,300568.SZ,星源材质,1.63500000
2026-06-30,603650.SH,彤程新材,1.56700000
2026-06-30,603379.SH,三美股份,1.50300000
2026-06-30,000893.SZ,亚钾国际,1.47100000
2026-06-30,002064.SZ,华峰化学,1.22200000
2026-06-30,600331.SH,宏达股份,1.13000000
2026-06-30,688065.SH,凯赛生物,1.12000000
2026-06-30,300699.SZ,光威复材,1.08200000
2026-06-30,603225.SH,新凤鸣,1.07000000
2026-06-30,002430.SZ,杭氧股份,0.98300000
2026-06-30,601216.SH,君正集团,0.97700000
2026-06-30,300487.SZ,蓝晓科技,0.97200000
2026-06-30,000683.SZ,博源化工,0.97200000
2026-06-30,603077.SH,和邦生物,0.93100000
2026-06-30,000830.SZ,鲁西化工,0.89000000
2026-06-30,002683.SZ,广东宏大,0.86700000
2026-06-30,002145.SZ,钛能化学,0.81400000
2026-06-30,600486.SH,扬农化工,0.79800000
2026-06-30,688295.SH,中复神鹰,0.70700000
2026-06-30,002895.SZ,川恒股份,0.68900000
2026-06-30,002312.SZ,川发龙蟒,0.67400000
2026-06-30,003022.SZ,联泓新科,0.67300000
2026-06-30,002545.SZ,东方铁塔,0.65500000
2026-06-30,603737.SH,三棵树,0.55400000
2026-06-30,000902.SZ,新洋丰,0.47100000
2026-06-30,301035.SZ,润丰股份,0.43900000
