日期,成分股代码,成分股名称,权重(%)
2026-06-30,300760.SZ,迈瑞医疗,13.25600000
2026-06-30,688271.SH,联影医疗,8.05800000
2026-06-30,688301.SH,奕瑞科技,4.13600000
2026-06-30,002432.SZ,九安医疗,3.71100000
2026-06-30,300677.SZ,英科医疗,2.89000000
2026-06-30,300832.SZ,新产业,2.65600000
2026-06-30,002223.SZ,鱼跃医疗,2.48500000
2026-06-30,688617.SH,惠泰医疗,2.48200000
2026-06-30,300003.SZ,乐普医疗,2.46200000
2026-06-30,301093.SZ,华兰股份,2.15100000
2026-06-30,300896.SZ,爱美客,2.12400000
2026-06-30,600529.SH,山东药玻,1.97100000
2026-06-30,603301.SH,振德医疗,1.85100000
2026-06-30,300676.SZ,华大基因,1.65300000
2026-06-30,300049.SZ,福瑞医科,1.65200000
2026-06-30,300244.SZ,迪安诊断,1.50800000
2026-06-30,688677.SH,海泰新光,1.36600000
2026-06-30,688029.SH,南微医学,1.30300000
2026-06-30,688108.SH,赛诺医疗,1.24700000
2026-06-30,300529.SZ,健帆生物,1.18800000
2026-06-30,301580.SZ,爱迪特,1.08100000
2026-06-30,688016.SH,心脉医疗,1.05500000
2026-06-30,300888.SZ,稳健医疗,1.05000000
2026-06-30,600645.SH,中源协和,1.03100000
2026-06-30,603882.SH,金域医学,1.00600000
2026-06-30,688277.SH,天智航,1.00400000
2026-06-30,920982.BJ,锦波生物,0.93300000
2026-06-30,600587.SH,新华医疗,0.92800000
2026-06-30,300595.SZ,欧普康视,0.91100000
2026-06-30,688068.SH,热景生物,0.90500000
2026-06-30,300685.SZ,艾德生物,0.84600000
2026-06-30,688139.SH,海尔生物,0.80800000
2026-06-30,688289.SH,圣湘生物,0.80600000
2026-06-30,603658.SH,安图生物,0.80100000
2026-06-30,301087.SZ,可孚医疗,0.80100000
2026-06-30,688253.SH,英诺特,0.79800000
2026-06-30,002030.SZ,达安基因,0.79700000
2026-06-30,688050.SH,爱博医疗,0.79500000
2026-06-30,300482.SZ,万孚生物,0.75100000
2026-06-30,300298.SZ,三诺生物,0.75000000
2026-06-30,301363.SZ,美好医疗,0.70500000
2026-06-30,600055.SH,万东医疗,0.69400000
2026-06-30,002382.SZ,蓝帆医疗,0.65900000
2026-06-30,300463.SZ,迈克生物,0.64300000
2026-06-30,300633.SZ,开立医疗,0.62900000
2026-06-30,688198.SH,佰仁医疗,0.59400000
2026-06-30,688105.SH,诺唯赞,0.57800000
2026-06-30,300206.SZ,理邦仪器,0.57100000
2026-06-30,002901.SZ,大博医疗,0.55700000
2026-06-30,300406.SZ,九强生物,0.51600000
2026-06-30,688351.SH,微电生理,0.51500000
2026-06-30,688212.SH,澳华内镜,0.51000000
2026-06-30,688607.SH,康众医疗,0.50600000
2026-06-30,688575.SH,亚辉龙,0.48300000
2026-06-30,688626.SH,翔宇医疗,0.45600000
2026-06-30,300453.SZ,三鑫医疗,0.45600000
2026-06-30,688410.SH,山外山,0.44300000
2026-06-30,603222.SH,济民健康,0.42900000
2026-06-30,688085.SH,三友医疗,0.42400000
2026-06-30,688389.SH,普门科技,0.40500000
2026-06-30,300869.SZ,康泰医学,0.40100000
2026-06-30,300238.SZ,冠昊生物,0.39600000
2026-06-30,688656.SH,浩欧博,0.39600000
2026-06-30,688767.SH,博拓生物,0.39100000
2026-06-30,301367.SZ,瑞迈特,0.39000000
2026-06-30,002022.SZ,科华生物,0.37900000
2026-06-30,603387.SH,基蛋生物,0.37000000
2026-06-30,688399.SH,硕世生物,0.36800000
2026-06-30,002950.SZ,奥美医疗,0.36300000
2026-06-30,300639.SZ,凯普生物,0.36200000
2026-06-30,688298.SH,东方生物,0.34800000
2026-06-30,300501.SZ,海顺新材,0.34100000
2026-06-30,000710.SZ,贝瑞基因,0.34000000
2026-06-30,301033.SZ,迈普医学,0.33500000
2026-06-30,300562.SZ,乐心医疗,0.33300000
2026-06-30,688317.SH,之江生物,0.32900000
2026-06-30,688580.SH,伟思医疗,0.32900000
2026-06-30,300439.SZ,美康生物,0.29800000
2026-06-30,300289.SZ,利德曼,0.29200000
2026-06-30,603987.SH,康德莱,0.29100000
2026-06-30,688161.SH,威高骨科,0.27000000
2026-06-30,688581.SH,安杰思,0.27000000
2026-06-30,603309.SH,维力医疗,0.26400000
2026-06-30,002551.SZ,尚荣医疗,0.25400000
2026-06-30,300653.SZ,正海生物,0.25000000
2026-06-30,688273.SH,麦澜德,0.24900000
2026-06-30,688613.SH,奥精医疗,0.24900000
2026-06-30,688151.SH,华强科技,0.24700000
2026-06-30,300642.SZ,透景生命,0.24700000
2026-06-30,301122.SZ,采纳股份,0.23200000
2026-06-30,603014.SH,威高血净,0.22000000
2026-06-30,688236.SH,春立医疗,0.20100000
2026-06-30,300981.SZ,中红医疗,0.19800000
2026-06-30,301602.SZ,超研股份,0.18900000
2026-06-30,688314.SH,康拓医疗,0.17700000
2026-06-30,300314.SZ,戴维医疗,0.17300000
2026-06-30,688358.SH,祥生医疗,0.16600000
2026-06-30,688013.SH,天臣医疗,0.16100000
2026-06-30,603205.SH,健尔康,0.15400000
