日期,成分股代码,成分股名称,权重(%)
2026-06-30,600887.SH,伊利股份,9.98400000
2026-06-30,600519.SH,贵州茅台,9.92300000
2026-06-30,000858.SZ,五粮液,9.78400000
2026-06-30,002714.SZ,牧原股份,9.14800000
2026-06-30,300498.SZ,温氏股份,6.27700000
2026-06-30,000568.SZ,泸州老窖,5.46100000
2026-06-30,603288.SH,海天味业,5.29500000
2026-06-30,600809.SH,山西汾酒,5.10900000
2026-06-30,002311.SZ,海大集团,3.51300000
2026-06-30,605499.SH,东鹏饮料,3.19500000
2026-06-30,603156.SH,养元饮品,2.36800000
2026-06-30,000895.SZ,双汇发展,2.22900000
2026-06-30,002304.SZ,洋河股份,2.20000000
2026-06-30,600298.SH,安琪酵母,2.10500000
2026-06-30,002157.SZ,正邦科技,1.99000000
2026-06-30,600600.SH,青岛啤酒,1.77300000
2026-06-30,603369.SH,今世缘,1.69800000
2026-06-30,603345.SH,安井食品,1.57600000
2026-06-30,600873.SH,梅花生物,1.38100000
2026-06-30,000729.SZ,燕京啤酒,1.36600000
2026-06-30,603605.SH,珀莱雅,1.36300000
2026-06-30,300999.SZ,金龙鱼,1.32800000
2026-06-30,600737.SH,中粮糖业,1.26200000
2026-06-30,000596.SZ,古井贡酒,1.24800000
2026-06-30,600132.SH,重庆啤酒,0.95700000
2026-06-30,002299.SZ,圣农发展,0.90200000
2026-06-30,300146.SZ,汤臣倍健,0.87800000
2026-06-30,002568.SZ,百润股份,0.84300000
2026-06-30,688363.SH,华熙生物,0.82500000
2026-06-30,601118.SH,海南橡胶,0.80600000
2026-06-30,603589.SH,口子窖,0.74900000
2026-06-30,600598.SH,北大荒,0.73800000
2026-06-30,300957.SZ,贝泰妮,0.63900000
2026-06-30,301498.SZ,乖宝宠物,0.46700000
2026-06-30,002461.SZ,珠江啤酒,0.32100000
2026-06-30,600299.SH,安迪苏,0.30100000
