日期,成分股代码,成分股名称,权重(%)
2026-06-30,600176.SH,中国巨石,8.96200000
2026-06-30,603993.SH,洛阳钼业,5.25300000
2026-06-30,600111.SH,北方稀土,5.18500000
2026-06-30,600549.SH,厦门钨业,4.84700000
2026-06-30,601899.SH,紫金矿业,4.53100000
2026-06-30,601857.SH,中国石油,4.00700000
2026-06-30,601088.SH,中国神华,3.88800000
2026-06-30,603799.SH,华友钴业,3.74900000
2026-06-30,601225.SH,陕西煤业,3.70000000
2026-06-30,601600.SH,中国铝业,3.33600000
2026-06-30,600028.SH,中国石化,3.32700000
2026-06-30,600938.SH,中国海油,3.32500000
2026-06-30,600489.SH,中金黄金,2.68800000
2026-06-30,600673.SH,东阳光,2.58700000
2026-06-30,603256.SH,宏和科技,2.45800000
2026-06-30,601168.SH,西部矿业,2.31800000
2026-06-30,600362.SH,江西铜业,2.30000000
2026-06-30,600988.SH,赤峰黄金,2.24200000
2026-06-30,600392.SH,盛和资源,2.13700000
2026-06-30,600547.SH,山东黄金,2.13600000
2026-06-30,600497.SH,驰宏锌锗,1.87500000
2026-06-30,600711.SH,盛屯矿业,1.73600000
2026-06-30,600188.SH,兖矿能源,1.62700000
2026-06-30,688122.SH,西部超导,1.46200000
2026-06-30,600219.SH,南山铝业,1.40700000
2026-06-30,601958.SH,金钼股份,1.39300000
2026-06-30,600259.SH,中稀有色,1.22500000
2026-06-30,603688.SH,石英股份,1.14500000
2026-06-30,601898.SH,中煤能源,1.14100000
2026-06-30,600256.SH,广汇能源,1.13200000
2026-06-30,601677.SH,明泰铝业,1.05700000
2026-06-30,600516.SH,方大炭素,0.89000000
2026-06-30,603260.SH,合盛硅业,0.87600000
2026-06-30,601699.SH,潞安环能,0.87500000
2026-06-30,600595.SH,中孚实业,0.80700000
2026-06-30,601020.SH,华钰矿业,0.80600000
2026-06-30,600985.SH,淮北矿业,0.77500000
2026-06-30,601212.SH,白银有色,0.77000000
2026-06-30,601001.SH,晋控煤业,0.74500000
2026-06-30,600348.SH,华阳股份,0.70600000
2026-06-30,601918.SH,新集能源,0.68400000
2026-06-30,601137.SH,博威合金,0.63000000
2026-06-30,600583.SH,海油工程,0.56900000
2026-06-30,600546.SH,山煤国际,0.55500000
2026-06-30,600871.SH,石化油服,0.42200000
2026-06-30,600456.SH,宝钛股份,0.40100000
2026-06-30,600598.SH,北大荒,0.39500000
2026-06-30,600968.SH,海油发展,0.34700000
2026-06-30,601069.SH,西部黄金,0.30800000
2026-06-30,600339.SH,中油工程,0.26300000
