日期,成分股代码,成分股名称,权重(%)
2026-06-30,601288.SH,农业银行,2.96200000
2026-06-30,601398.SH,工商银行,2.91400000
2026-06-30,600519.SH,贵州茅台,2.26500000
2026-06-30,601138.SH,工业富联,2.18900000
2026-06-30,601857.SH,中国石油,2.14800000
2026-06-30,601988.SH,中国银行,2.08600000
2026-06-30,688256.SH,寒武纪,1.53200000
2026-06-30,688041.SH,海光信息,1.31600000
2026-06-30,601628.SH,中国人寿,1.12500000
2026-06-30,600036.SH,招商银行,1.11900000
2026-06-30,601088.SH,中国神华,1.09300000
2026-06-30,600900.SH,长江电力,0.99000000
2026-06-30,603986.SH,兆易创新,0.83200000
2026-06-30,601899.SH,紫金矿业,0.79200000
2026-06-30,601318.SH,中国平安,0.77800000
2026-06-30,601658.SH,邮储银行,0.75500000
2026-06-30,688012.SH,中微公司,0.67100000
2026-06-30,600028.SH,中国石化,0.66200000
2026-06-30,600183.SH,生益科技,0.64400000
2026-06-30,688981.SH,中芯国际,0.61800000
2026-06-30,601728.SH,中国电信,0.61600000
2026-06-30,688008.SH,澜起科技,0.54300000
2026-06-30,601166.SH,兴业银行,0.53600000
2026-06-30,600030.SH,中信证券,0.53600000
2026-06-30,601328.SH,交通银行,0.52400000
2026-06-30,600276.SH,恒瑞医药,0.50700000
2026-06-30,603259.SH,药明康德,0.47100000
2026-06-30,603993.SH,洛阳钼业,0.46800000
2026-06-30,600176.SH,中国巨石,0.44600000
2026-06-30,600000.SH,浦发银行,0.43800000
2026-06-30,601998.SH,中信银行,0.43200000
2026-06-30,600487.SH,亨通光电,0.41200000
2026-06-30,601211.SH,国泰海通,0.39300000
2026-06-30,600150.SH,中国船舶,0.38900000
2026-06-30,601319.SH,中国人保,0.36700000
2026-06-30,603256.SH,宏和科技,0.36700000
2026-06-30,688072.SH,拓荆科技,0.36000000
2026-06-30,688498.SH,源杰科技,0.35900000
2026-06-30,688525.SH,佰维存储,0.35700000
2026-06-30,601816.SH,京沪高铁,0.33900000
2026-06-30,601869.SH,长飞光纤,0.33900000
2026-06-30,600309.SH,万华化学,0.32700000
2026-06-30,688082.SH,盛美上海,0.31900000
2026-06-30,600522.SH,中天科技,0.31700000
2026-06-30,601939.SH,建设银行,0.31200000
