日期,成分股代码,成分股名称,权重(%)
2026-06-30,603259.SH,药明康德,12.38100000
2026-06-30,300760.SZ,迈瑞医疗,9.08400000
2026-06-30,688271.SH,联影医疗,6.73200000
2026-06-30,300015.SZ,爱尔眼科,5.17900000
2026-06-30,002821.SZ,凯莱英,4.35300000
2026-06-30,300759.SZ,康龙化成,4.02300000
2026-06-30,688301.SH,奕瑞科技,3.45500000
2026-06-30,300347.SZ,泰格医药,3.33400000
2026-06-30,002432.SZ,九安医疗,3.10000000
2026-06-30,300677.SZ,英科医疗,2.41400000
2026-06-30,603127.SH,昭衍新药,2.26800000
2026-06-30,300832.SZ,新产业,2.21900000
2026-06-30,002044.SZ,美年健康,2.11800000
2026-06-30,002223.SZ,鱼跃医疗,2.07600000
2026-06-30,688617.SH,惠泰医疗,2.07300000
2026-06-30,300003.SZ,乐普医疗,2.05600000
2026-06-30,688131.SH,皓元医药,1.88900000
2026-06-30,300896.SZ,爱美客,1.77400000
2026-06-30,688114.SH,华大智造,1.71700000
2026-06-30,600529.SH,山东药玻,1.64600000
2026-06-30,300253.SZ,卫宁健康,1.59400000
2026-06-30,603301.SH,振德医疗,1.54600000
2026-06-30,600763.SH,通策医疗,1.42700000
2026-06-30,300676.SZ,华大基因,1.38100000
2026-06-30,300049.SZ,福瑞医科,1.38000000
2026-06-30,300244.SZ,迪安诊断,1.26000000
2026-06-30,688363.SH,华熙生物,1.15800000
2026-06-30,688029.SH,南微医学,1.08800000
2026-06-30,300529.SZ,健帆生物,0.99200000
2026-06-30,603456.SH,九洲药业,0.98000000
2026-06-30,301293.SZ,三博脑科,0.93400000
2026-06-30,688016.SH,心脉医疗,0.88200000
2026-06-30,300888.SZ,稳健医疗,0.87700000
2026-06-30,600645.SH,中源协和,0.86100000
2026-06-30,603882.SH,金域医学,0.84000000
2026-06-30,920982.BJ,锦波生物,0.78000000
2026-06-30,300595.SZ,欧普康视,0.76100000
2026-06-30,688068.SH,热景生物,0.75600000
2026-06-30,300363.SZ,博腾股份,0.71200000
2026-06-30,688289.SH,圣湘生物,0.67300000
2026-06-30,603658.SH,安图生物,0.66900000
2026-06-30,688050.SH,爱博医疗,0.66400000
2026-06-30,300298.SZ,三诺生物,0.62700000
2026-06-30,301363.SZ,美好医疗,0.58900000
2026-06-30,600055.SH,万东医疗,0.58000000
2026-06-30,300633.SZ,开立医疗,0.52500000
2026-06-30,301267.SZ,华厦眼科,0.49400000
2026-06-30,002901.SZ,大博医疗,0.46500000
2026-06-30,688351.SH,微电生理,0.43000000
2026-06-30,603014.SH,威高血净,0.18400000
