日期,成分股代码,成分股名称,权重(%)
2026-06-30,601919.SH,中远海控,7.53900000
2026-06-30,601699.SH,潞安环能,5.15000000
2026-06-30,600188.SH,兖矿能源,5.13000000
2026-06-30,600971.SH,恒源煤电,4.62400000
2026-06-30,600546.SH,山煤国际,4.61000000
2026-06-30,600985.SH,淮北矿业,4.23000000
2026-06-30,601666.SH,平煤股份,3.86800000
2026-06-30,601225.SH,陕西煤业,3.77000000
2026-06-30,601168.SH,西部矿业,3.74200000
2026-06-30,600919.SH,江苏银行,3.29100000
2026-06-30,601838.SH,成都银行,3.22100000
2026-06-30,600153.SH,建发股份,2.99700000
2026-06-30,600015.SH,华夏银行,2.97400000
2026-06-30,601077.SH,渝农商行,2.97100000
2026-06-30,601229.SH,上海银行,2.90600000
2026-06-30,600901.SH,江苏金租,2.87200000
2026-06-30,601088.SH,中国神华,2.84900000
2026-06-30,600039.SH,四川路桥,2.84200000
2026-06-30,601169.SH,北京银行,2.77800000
2026-06-30,600755.SH,厦门国贸,2.71200000
2026-06-30,601916.SH,浙商银行,2.65700000
2026-06-30,600282.SH,南钢股份,2.59300000
2026-06-30,600123.SH,兰花科创,2.58800000
2026-06-30,601328.SH,交通银行,2.58800000
2026-06-30,601166.SH,兴业银行,2.58000000
2026-06-30,601398.SH,工商银行,2.57900000
2026-06-30,601006.SH,大秦铁路,2.42800000
2026-06-30,600997.SH,开滦股份,2.36800000
2026-06-30,600737.SH,中粮糖业,2.33000000
2026-06-30,600028.SH,中国石化,2.21300000
