日期,成分股代码,成分股名称,权重(%)
2026-06-30,601668.SH,中国建筑,9.13500000
2026-06-30,600667.SH,太极实业,7.07100000
2026-06-30,601390.SH,中国中铁,7.06800000
2026-06-30,601669.SH,中国电建,6.70100000
2026-06-30,601868.SH,中国能建,6.18300000
2026-06-30,601186.SH,中国铁建,4.53200000
2026-06-30,601117.SH,中国化学,4.45800000
2026-06-30,603929.SH,亚翔集成,3.84300000
2026-06-30,603979.SH,金诚信,3.65700000
2026-06-30,001267.SZ,汇绿生态,3.47600000
2026-06-30,600039.SH,四川路桥,3.37700000
2026-06-30,601800.SH,中国交建,3.36200000
2026-06-30,601618.SH,中国中冶,2.88400000
2026-06-30,000032.SZ,深桑达A,2.50900000
2026-06-30,601611.SH,中国核建,2.22500000
2026-06-30,600170.SH,上海建工,1.95900000
2026-06-30,600820.SH,隧道股份,1.89800000
2026-06-30,605289.SH,罗曼股份,1.83100000
2026-06-30,600970.SH,中材国际,1.54700000
2026-06-30,000628.SZ,高新发展,1.38200000
2026-06-30,002541.SZ,鸿路钢构,1.18700000
2026-06-30,601133.SH,柏诚股份,1.15500000
2026-06-30,600629.SH,华建集团,1.15200000
2026-06-30,002081.SZ,金螳螂,1.14200000
2026-06-30,002051.SZ,中工国际,0.91900000
2026-06-30,002062.SZ,宏润建设,0.88000000
2026-06-30,300048.SZ,合康新能,0.87500000
2026-06-30,600502.SH,安徽建工,0.86500000
2026-06-30,600496.SH,精工钢构,0.81700000
2026-06-30,002163.SZ,海南发展,0.81600000
2026-06-30,002061.SZ,浙江交科,0.73000000
2026-06-30,002761.SZ,浙江建投,0.72700000
2026-06-30,603163.SH,圣晖集成,0.72700000
2026-06-30,000928.SZ,中钢国际,0.71000000
2026-06-30,002941.SZ,新疆交建,0.68400000
2026-06-30,605167.SH,利柏特,0.66500000
2026-06-30,600477.SH,杭萧钢构,0.63100000
2026-06-30,300284.SZ,苏交科,0.62700000
2026-06-30,605598.SH,上海港湾,0.61800000
2026-06-30,601789.SH,宁波建工,0.60700000
2026-06-30,002060.SZ,广东建工,0.56500000
2026-06-30,600284.SH,浦东建设,0.54600000
2026-06-30,301091.SZ,深城交,0.54100000
2026-06-30,600846.SH,同济科技,0.51700000
2026-06-30,601226.SH,华电科工,0.48900000
2026-06-30,603257.SH,中国瑞林,0.46500000
2026-06-30,002140.SZ,东华科技,0.43000000
2026-06-30,603098.SH,森特股份,0.37700000
2026-06-30,601068.SH,中铝国际,0.22200000
2026-06-30,301632.SZ,广东建科,0.21400000
