日期,成分股代码,成分股名称,权重(%)
2026-06-30,600150.SH,中国船舶,9.23800000
2026-06-30,002179.SZ,中航光电,3.66000000
2026-06-30,688002.SH,睿创微纳,3.62600000
2026-06-30,300395.SZ,菲利华,3.50700000
2026-06-30,600879.SH,航天电子,3.50400000
2026-06-30,002625.SZ,光启技术,3.25900000
2026-06-30,600893.SH,航发动力,3.18600000
2026-06-30,600118.SH,中国卫星,3.02500000
2026-06-30,600760.SH,中航沈飞,2.90600000
2026-06-30,601698.SH,中国卫通,2.39100000
2026-06-30,600482.SH,中国动力,2.32000000
2026-06-30,000066.SZ,中国长城,2.29900000
2026-06-30,688629.SH,华丰科技,2.15600000
2026-06-30,603308.SH,应流股份,1.79000000
2026-06-30,300762.SZ,上海瀚讯,1.78800000
2026-06-30,688122.SH,西部超导,1.78100000
2026-06-30,000768.SZ,中航西飞,1.77500000
2026-06-30,600372.SH,中航机载,1.63700000
2026-06-30,002465.SZ,海格通信,1.58100000
2026-06-30,000547.SZ,航天发展,1.52700000
2026-06-30,603678.SH,火炬电子,1.47700000
2026-06-30,600353.SH,旭光电子,1.41400000
2026-06-30,002414.SZ,高德红外,1.41200000
2026-06-30,688333.SH,铂力特,1.40100000
2026-06-30,000733.SZ,振华科技,1.37000000
2026-06-30,002025.SZ,航天电器,1.29900000
2026-06-30,688375.SH,国博电子,1.16300000
2026-06-30,002171.SZ,楚江新材,1.09900000
2026-06-30,000519.SZ,中兵红箭,1.09800000
2026-06-30,302132.SZ,中航成飞,1.06900000
2026-06-30,688568.SH,中科星图,1.04500000
2026-06-30,300699.SZ,光威复材,1.04000000
2026-06-30,001696.SZ,宗申动力,1.04000000
2026-06-30,300065.SZ,海兰信,1.00400000
2026-06-30,300342.SZ,天银机电,0.99700000
2026-06-30,600862.SH,中航高科,0.94000000
2026-06-30,600765.SH,中航重机,0.87600000
2026-06-30,688297.SH,中无人机,0.87400000
2026-06-30,300726.SZ,宏达电子,0.86900000
2026-06-30,002151.SZ,北斗星通,0.86000000
2026-06-30,600363.SH,联创光电,0.80500000
2026-06-30,300353.SZ,东土科技,0.79700000
2026-06-30,603267.SH,鸿远电子,0.78200000
2026-06-30,002389.SZ,航天彩虹,0.76400000
2026-06-30,600316.SH,洪都航空,0.75000000
2026-06-30,000738.SZ,航发控制,0.75000000
2026-06-30,600435.SH,北方导航,0.73900000
2026-06-30,600562.SH,国睿科技,0.65700000
2026-06-30,300008.SZ,天海防务,0.65300000
2026-06-30,600685.SH,中船防务,0.65200000
2026-06-30,600038.SH,中直股份,0.64600000
2026-06-30,600416.SH,湘电股份,0.63100000
2026-06-30,601606.SH,长城军工,0.62100000
2026-06-30,000901.SZ,航天科技,0.62000000
2026-06-30,688281.SH,华秦科技,0.59800000
2026-06-30,600967.SH,内蒙一机,0.57600000
2026-06-30,300777.SZ,中简科技,0.57600000
2026-06-30,300045.SZ,华力创通,0.57000000
2026-06-30,300775.SZ,三角防务,0.52700000
2026-06-30,002338.SZ,奥普光电,0.51400000
2026-06-30,300034.SZ,钢研高纳,0.51100000
2026-06-30,000801.SZ,四川九洲,0.49200000
2026-06-30,600456.SH,宝钛股份,0.48900000
2026-06-30,300455.SZ,航天智装,0.48200000
2026-06-30,000818.SZ,航锦科技,0.47800000
2026-06-30,002268.SZ,电科网安,0.47600000
2026-06-30,300855.SZ,图南股份,0.46300000
2026-06-30,688563.SH,航材股份,0.43100000
2026-06-30,688523.SH,航天环宇,0.39900000
2026-06-30,688708.SH,佳驰科技,0.38000000
2026-06-30,603712.SH,七一二,0.37200000
2026-06-30,688543.SH,国科军工,0.37000000
2026-06-30,301050.SZ,雷电微力,0.36100000
2026-06-30,002265.SZ,建设工业,0.33600000
2026-06-30,600764.SH,中国海防,0.30900000
2026-06-30,301522.SZ,上大股份,0.30300000
2026-06-30,688439.SH,振华风光,0.28800000
2026-06-30,688522.SH,纳睿雷达,0.21200000
2026-06-30,688552.SH,航天南湖,0.17700000
2026-06-30,002651.SZ,利君股份,0.14100000
