日期,成分股代码,成分股名称,权重(%)
2026-06-30,600519.SH,贵州茅台,3.46900000
2026-06-30,603986.SH,兆易创新,3.38400000
2026-06-30,688256.SH,寒武纪,3.11700000
2026-06-30,603259.SH,药明康德,2.76900000
2026-06-30,601899.SH,紫金矿业,2.72200000
2026-06-30,688008.SH,澜起科技,2.20900000
2026-06-30,688012.SH,中微公司,2.18400000
2026-06-30,688041.SH,海光信息,2.14100000
2026-06-30,600276.SH,恒瑞医药,2.09000000
2026-06-30,688981.SH,中芯国际,2.01200000
2026-06-30,601318.SH,中国平安,1.84800000
2026-06-30,600900.SH,长江电力,1.79600000
2026-06-30,601138.SH,工业富联,1.78100000
2026-06-30,600522.SH,中天科技,1.70500000
2026-06-30,600036.SH,招商银行,1.59600000
2026-06-30,600183.SH,生益科技,1.57100000
2026-06-30,600150.SH,中国船舶,1.35300000
2026-06-30,601816.SH,京沪高铁,1.17900000
2026-06-30,688525.SH,佰维存储,1.16100000
2026-06-30,600176.SH,中国巨石,1.15000000
2026-06-30,688072.SH,拓荆科技,1.02400000
2026-06-30,600030.SH,中信证券,1.01800000
2026-06-30,601166.SH,兴业银行,1.01800000
2026-06-30,600089.SH,特变电工,1.00800000
2026-06-30,603993.SH,洛阳钼业,1.00700000
2026-06-30,603019.SH,中科曙光,0.97600000
2026-06-30,688521.SH,芯原股份,0.97100000
2026-06-30,600584.SH,长电科技,0.92200000
2026-06-30,600031.SH,三一重工,0.90900000
2026-06-30,600660.SH,福耀玻璃,0.89500000
2026-06-30,600690.SH,海尔智家,0.84800000
2026-06-30,600309.SH,万华化学,0.84400000
2026-06-30,601398.SH,工商银行,0.83100000
2026-06-30,601728.SH,中国电信,0.82900000
2026-06-30,600406.SH,国电南瑞,0.81400000
2026-06-30,600941.SH,中国移动,0.80000000
2026-06-30,600111.SH,北方稀土,0.79900000
2026-06-30,601668.SH,中国建筑,0.79500000
2026-06-30,601211.SH,国泰海通,0.74700000
2026-06-30,601919.SH,中远海控,0.73800000
2026-06-30,600887.SH,伊利股份,0.71000000
2026-06-30,601012.SH,隆基绿能,0.70500000
2026-06-30,600050.SH,中国联通,0.64300000
2026-06-30,601288.SH,农业银行,0.63300000
2026-06-30,601328.SH,交通银行,0.62300000
2026-06-30,600549.SH,厦门钨业,0.62200000
2026-06-30,601888.SH,中国中免,0.58100000
2026-06-30,600919.SH,江苏银行,0.57500000
2026-06-30,601766.SH,中国中车,0.56100000
2026-06-30,601127.SH,赛力斯,0.55400000
2026-06-30,601689.SH,拓普集团,0.54300000
2026-06-30,601857.SH,中国石油,0.53900000
2026-06-30,601088.SH,中国神华,0.51400000
2026-06-30,601100.SH,恒立液压,0.51200000
2026-06-30,601872.SH,招商轮船,0.50300000
2026-06-30,603501.SH,豪威集团,0.50000000
2026-06-30,600104.SH,上汽集团,0.49700000
2026-06-30,601006.SH,大秦铁路,0.48700000
2026-06-30,603799.SH,华友钴业,0.48100000
2026-06-30,605117.SH,德业股份,0.48000000
2026-06-30,600895.SH,张江高科,0.47100000
2026-06-30,600160.SH,巨化股份,0.47000000
2026-06-30,600893.SH,航发动力,0.45300000
2026-06-30,600048.SH,保利发展,0.45300000
2026-06-30,688271.SH,联影医疗,0.45000000
