日期,成分股代码,成分股名称,权重(%)
2026-06-30,601088.SH,中国神华,10.07500000
2026-06-30,601225.SH,陕西煤业,9.58900000
2026-06-30,600188.SH,兖矿能源,9.23700000
2026-06-30,601898.SH,中煤能源,6.77600000
2026-06-30,600256.SH,广汇能源,6.71800000
2026-06-30,601699.SH,潞安环能,5.19400000
2026-06-30,000983.SZ,山西焦煤,5.00400000
2026-06-30,600985.SH,淮北矿业,4.60100000
2026-06-30,601001.SH,晋控煤业,4.42300000
2026-06-30,600348.SH,华阳股份,4.19400000
2026-06-30,601918.SH,新集能源,4.05800000
2026-06-30,600546.SH,山煤国际,3.29300000
2026-06-30,601666.SH,平煤股份,3.22000000
2026-06-30,000723.SZ,美锦能源,3.13900000
2026-06-30,600726.SH,华电能源,2.42700000
2026-06-30,601101.SH,昊华能源,1.84900000
2026-06-30,600925.SH,苏能股份,1.67900000
2026-06-30,600395.SH,盘江股份,1.48800000
2026-06-30,000552.SZ,甘肃能化,1.45700000
2026-06-30,600123.SH,兰花科创,1.43500000
2026-06-30,000937.SZ,冀中能源,1.41100000
2026-06-30,600971.SH,恒源煤电,1.25800000
2026-06-30,600740.SH,山西焦化,1.24200000
2026-06-30,601011.SH,宝泰隆,1.06800000
2026-06-30,600997.SH,开滦股份,0.91700000
2026-06-30,600508.SH,上海能源,0.90700000
2026-06-30,600403.SH,大有能源,0.76900000
2026-06-30,600758.SH,辽宁能源,0.75900000
2026-06-30,601015.SH,陕西黑猫,0.72300000
2026-06-30,600121.SH,郑州煤电,0.66300000
2026-06-30,600792.SH,云煤能源,0.42800000
