日期,成分股代码,成分股名称,权重(%)
2026-06-30,600170.SH,上海建工,6.44600000
2026-06-30,688599.SH,天合光能,5.18900000
2026-06-30,601699.SH,潞安环能,4.99400000
2026-06-30,000039.SZ,中集集团,4.75900000
2026-06-30,000959.SZ,首钢股份,3.87500000
2026-06-30,603885.SH,吉祥航空,3.69900000
2026-06-30,600157.SH,永泰能源,3.00200000
2026-06-30,601156.SH,东航物流,2.91200000
2026-06-30,000921.SZ,海信家电,2.68400000
2026-06-30,601808.SH,中海油服,2.67800000
2026-06-30,600143.SH,金发科技,2.66100000
2026-06-30,600801.SH,华新建材,2.56800000
2026-06-30,601880.SH,辽港股份,2.44900000
2026-06-30,688819.SH,天能股份,2.42300000
2026-06-30,600256.SH,广汇能源,2.37300000
2026-06-30,600352.SH,浙江龙盛,2.27700000
2026-06-30,600060.SH,海信视像,2.25000000
2026-06-30,603233.SH,大参林,2.24500000
2026-06-30,601216.SH,君正集团,2.18600000
2026-06-30,600398.SH,海澜之家,2.13600000
2026-06-30,300972.SZ,万辰集团,2.07700000
2026-06-30,600546.SH,山煤国际,2.07000000
2026-06-30,603444.SH,吉比特,2.03900000
2026-06-30,600295.SH,鄂尔多斯,1.89300000
2026-06-30,600380.SH,健康元,1.85000000
2026-06-30,603565.SH,中谷物流,1.56300000
2026-06-30,603939.SH,益丰药房,1.54700000
2026-06-30,000513.SZ,丽珠集团,1.53200000
2026-06-30,002517.SZ,恺英网络,1.42300000
2026-06-30,601001.SH,晋控煤业,1.38100000
2026-06-30,000423.SZ,东阿阿胶,1.35100000
2026-06-30,000786.SZ,北新建材,1.33400000
2026-06-30,600132.SH,重庆啤酒,1.26100000
2026-06-30,000400.SZ,许继电气,1.19000000
2026-06-30,600131.SH,国网信通,1.13000000
2026-06-30,603766.SH,隆鑫通用,1.13000000
2026-06-30,600535.SH,天士力,1.09300000
2026-06-30,603816.SH,顾家家居,1.05300000
2026-06-30,603345.SH,安井食品,1.03300000
2026-06-30,600004.SH,白云机场,1.01100000
2026-06-30,603899.SH,晨光股份,0.97600000
2026-06-30,601000.SH,唐山港,0.93500000
2026-06-30,001386.SZ,马可波罗,0.89600000
2026-06-30,603605.SH,珀莱雅,0.76800000
2026-06-30,002773.SZ,康弘药业,0.67700000
2026-06-30,300002.SZ,神州泰岳,0.67500000
2026-06-30,300144.SZ,宋城演艺,0.66600000
2026-06-30,002508.SZ,老板电器,0.57800000
2026-06-30,300957.SZ,贝泰妮,0.53500000
2026-06-30,002410.SZ,广联达,0.52700000
